wohnflaeche;grundstueckflaeche;anz_zimmer;kategorie;keller;baujahr;energieeffizienz;zustand;kontextWert;price1;price2;priceDelta
1.0;-237.0;1.0;0;-1;2;5;0;0;269000;398000;-129000
-8.0;-87.0;1.0;1;0;-6;1;0;50;269000;287000;-18000
25.19;11.0;2.5;0;0;-2;0;0;0;269000;289000;-20000
-3.81;125.0;-1.0;0;-1;0;0;0;-250;269000;376000;-107000
-4.05;124.76;-1.0;0;-1;0;0;0;-250;269000;376000;-107000
0.17;0.17;0.0;0;0;0;0;0;0;269000;279000;-10000
4.17;7.17;-1.0;0;0;2;-1;0;0;269000;329000;-60000
4.17;7.17;-1.0;0;0;2;-1;0;0;269000;319000;-50000
2.44;-43.0;0.0;1;0;10;-2;0;0;269900;175000;94900
6.29;-186.0;0.0;0;1;2;1;0;50;269900;235000;34900
-2.76;126.0;0.0;0;0;-10;0;0;-100;269900;285000;-15100
6.0;165.0;0.0;0;0;-18;0;0;-50;270000;277000;-7000
2.0;-57.0;-1.0;1;0;9;0;0;-150;270000;599000;-329000
8.22;-353.0;0.0;0;0;8;0;0;-50;270000;239000;31000
8.0;131.0;-2.0;1;2;2;-1;0;50;270000;269000;1000
0.0;9.0;0.0;0;0;-1;-1;2;-200;270000;349000;-79000
-0.34;-135.0;1.0;0;0;2;-4;2;-50;270000;450000;-180000
2.0;95.0;-1.0;0;1;0;0;0;-150;270000;299000;-29000
21.0;38.0;0.0;1;1;0;0;0;-50;270000;320000;-50000
-2.0;42.0;-1.0;0;1;-3;0;2;-100;270000;365000;-95000
-10.16;12.0;0.0;0;0;1;0;0;0;270000;259000;11000
-1.63;125.0;0.0;0;0;-3;-1;0;50;270000;239000;31000
-1.16;-68.0;0.0;1;0;7;-2;0;0;270000;339000;-69000
1.58;-215.0;1.0;0;0;9;-1;0;100;270000;199000;71000
-4.42;25.0;0.0;0;2;-14;-2;0;-150;270000;259000;11000
-34.42;-20.0;0.0;0;2;-1;-2;0;0;270000;319000;-49000
0.0;0.0;0.0;0;0;0;0;0;0;270000;270000;0
-10.0;-169.0;1.0;0;1;5;0;0;50;270000;399000;-129000
7.0;-351.0;3.0;0;1;-1;0;0;0;270000;285000;-15000
0.0;0.0;0.0;0;0;0;0;0;0;270000;270000;0
-10.0;-169.0;1.0;0;1;5;0;0;50;270000;399000;-129000
7.0;-351.0;3.0;0;1;-1;0;0;0;270000;285000;-15000
0.0;0.0;0.0;0;0;-3;-1;0;0;270000;300000;-30000
-4.7;-93.0;-1.0;1;0;3;2;0;0;270000;299000;-29000
-16.66;19.0;-1.0;0;0;2;-1;0;50;270000;365000;-95000
4.0;98.0;3.0;1;0;4;0;0;-350;271820;395000;-123180
1.0;88.0;-2.0;1;1;93;0;-1;-150;271820;289000;-17180
4.0;324.0;3.0;1;0;11;-2;0;-300;271820;349000;-77180
-15.18;0.0;0.0;0;0;0;0;0;0;274000;265000;9000
-11.05;53.0;0.0;0;0;-5;2;0;0;274000;389000;-115000
-3.16;108.0;2.0;0;0;-9;-3;0;0;274000;349000;-75000
2.0;3179.0;1.0;0;0;-25;6;0;50;275000;399000;-124000
0.0;-19894.0;1.0;0;1;5;5;2;100;275000;599000;-324000
0.0;-19894.0;1.0;0;1;5;5;2;100;275000;599000;-324000
-21.98;13.0;-1.0;0;0;-2;2;0;0;275000;229000;46000
3.11;15.0;-2.0;0;0;0;-1;2;-100;275000;320000;-45000
-9.0;123.0;0.0;0;0;-1;1;3;50;275000;229000;46000
0.24;-6.0;-1.0;0;0;0;-2;0;-100;275000;379000;-104000
2.11;86.0;-3.0;0;0;-7;-4;0;0;275000;320000;-45000
10.0;40.0;0.0;0;0;-9;-3;0;0;275000;345000;-70000
3.0;102.0;0.0;0;0;-1;0;0;0;275000;229000;46000
-17.0;-17.0;0.0;0;0;3;0;0;0;275000;349000;-74000
-17.07;-17.07;0.0;0;0;3;0;0;0;275000;349000;-74000
0.0;0.0;0.0;0;0;0;0;0;0;275000;275000;0
-1.0;-108.0;0.0;0;1;4;0;0;50;275000;470000;-195000
-1.0;-108.0;0.0;0;1;4;0;0;50;275000;470000;-195000
15.0;-4.0;1.0;0;-1;-9;3;-1;50;275000;349000;-74000
-2.9;-41.0;1.0;1;0;-31;3;0;150;275000;375000;-100000
9.0;-235.0;1.0;0;-1;-7;3;0;-250;275000;630000;-355000
4.28;19.0;0.0;0;0;3;0;0;100;275000;259000;16000
4.28;19.0;0.0;0;0;3;0;0;100;275000;298000;-23000
-7.0;15.0;-1.0;0;-1;3;0;0;50;275000;275000;0
0.0;0.0;0.0;0;0;0;0;0;0;275000;275000;0
0.5;-35.0;-1.0;1;1;2;-1;0;100;275000;325000;-50000
-4.5;-15.0;-3.0;0;0;50;0;0;50;275000;399000;-124000
-0.23;-0.23;0.0;0;0;0;0;0;0;275000;249000;26000
2.0;-17.0;-1.0;0;0;7;0;0;0;275000;299000;-24000
2.0;-17.0;-1.0;0;0;7;0;0;0;275000;299000;-24000
3.0;160.0;0.0;0;1;-4;1;0;50;275000;339000;-64000
9.0;273.0;0.0;0;0;3;1;0;50;275000;230000;45000
3.0;68.0;1.0;0;1;-4;4;0;-100;275000;239000;36000
0.0;0.0;0.0;0;0;0;0;0;0;275000;285000;-10000
0.0;0.0;0.0;0;0;0;0;0;0;275000;275000;0
0.0;-17.0;1.5;0;1;1;-1;2;0;275000;475000;-200000
0.0;0.0;0.0;0;0;0;0;0;0;275000;275000;0
-3.0;2173.0;-3.0;1;0;1;0;0;0;275000;189000;86000
-14.0;1525.0;-1.0;0;0;1;0;0;0;275000;265000;10000
0.0;0.0;0.0;0;0;0;0;0;0;275000;275000;0
0.5;-35.0;-1.0;1;1;2;-1;0;100;275000;325000;-50000
-4.5;-15.0;-3.0;0;0;50;0;0;50;275000;399000;-124000
7.0;37.0;0.0;0;0;-10;0;0;50;275000;349000;-74000
8.25;-333.3;0.0;1;0;-2;0;0;0;275000;395000;-120000
8.25;-333.3;0.0;1;0;-2;0;0;0;275000;395000;-120000
0.24;0.24;0.0;0;0;0;0;0;0;275000;299000;-24000
0.27;1695.27;-2.0;1;-1;15;0;0;100;275000;639000;-364000
0.27;1695.27;-2.0;1;-1;15;0;0;100;275000;595000;-320000
0.0;0.0;0.0;0;0;0;0;0;0;275000;285000;-10000
0.0;0.0;0.0;0;0;0;0;0;0;275000;275000;0
0.0;-17.0;1.5;0;1;1;-1;2;0;275000;475000;-200000
0.0;0.0;0.0;0;0;0;0;0;0;275000;295000;-20000
1.46;3407.0;-0.5;1;-1;7;1;0;-50;275000;449500;-174500
-10.0;1228.0;2.5;0;-1;3;-1;0;-100;275000;519000;-244000
0.0;0.0;0.0;0;0;0;0;0;0;275000;275000;0
-3.0;2173.0;-3.0;1;0;1;0;0;0;275000;189000;86000
-14.0;1525.0;-1.0;0;0;1;0;0;0;275000;265000;10000
0.0;0.0;0.0;0;0;0;0;0;0;275000;275000;0
-1.0;-108.0;0.0;0;1;4;0;0;50;275000;470000;-195000
-1.0;-108.0;0.0;0;1;4;0;0;50;275000;470000;-195000
1.58;-17.0;0.0;0;0;-1;-2;0;-100;275000;99000;176000
3.58;27.0;0.0;0;0;3;-1;0;-100;275000;177000;98000
-0.42;95.0;-2.0;0;0;8;0;2;50;275000;85000;190000
10.0;9.0;2.5;1;0;17;0;0;0;275900;294000;-18100
7.0;20.0;1.5;1;1;-11;0;2;0;275900;349000;-73100
11.0;-39.0;1.5;1;0;-3;-1;2;0;275900;319000;-43100
0.0;0.0;0.0;0;0;0;0;0;0;276000;276000;0
-4.0;12.0;-3.0;0;-1;1;0;0;100;276000;369000;-93000
-4.0;12.0;-3.0;0;-1;1;0;0;100;276000;409000;-133000
0.0;0.0;0.0;0;0;0;0;0;0;276000;276000;0
-4.0;12.0;-3.0;0;-1;1;0;0;100;276000;369000;-93000
-4.0;12.0;-3.0;0;-1;1;0;0;100;276000;409000;-133000
-4.54;53.0;-1.0;1;0;-4;0;0;50;276000;610000;-334000
-4.54;53.0;-1.0;1;0;-4;0;0;50;276000;610000;-334000
-4.54;53.0;-1.0;1;0;-4;0;0;50;276000;610000;-334000
-6.0;-165.0;0.0;0;0;18;0;0;50;277000;270000;7000
16.0;52.0;0.0;0;2;-13;-4;0;0;277000;550000;-273000
14.35;-9.0;0.0;0;1;30;-1;0;0;277000;260000;17000
0.0;8.0;-2.0;0;0;-8;0;0;-50;277500;550000;-272500
6.0;-1.0;0.0;0;0;-12;0;0;-200;277500;960000;-682500
17.0;-73.0;-1.0;0;0;13;1;0;-50;277500;279000;-1500
1.81;263.0;1.0;1;2;1;0;0;0;278000;399000;-121000
8.69;593.0;0.0;0;1;10;-1;0;0;278000;379000;-101000
-4.76;163.0;0.0;0;0;10;-1;-2;-100;278000;549000;-271000
17.0;-182.0;0.0;0;1;3;0;0;50;278000;265000;13000
15.35;79.0;-2.0;0;1;-1;1;0;50;278000;260000;18000
-3.0;-134.0;-3.0;1;0;-4;2;0;-50;278000;599000;-321000
8.0;53.0;-1.0;1;0;6;0;-3;0;278000;136000;142000
0.0;165.0;-3.0;1;1;-10;0;-3;50;278000;171000;107000
-5.0;166.0;-1.0;1;0;-12;-3;0;-150;278000;330000;-52000
3.57;46.0;-1.0;1;0;-24;0;0;50;279000;254000;25000
1.51;-129.0;1.0;1;0;-16;0;2;50;279000;265000;14000
11.17;17.0;-2.0;0;0;-36;2;0;0;279000;299000;-20000
0.0;-4.0;2.0;0;0;-14;1;0;0;279000;590000;-311000
2.0;-85.0;1.0;0;1;-15;0;0;-100;279000;429000;-150000
2.0;-85.0;1.0;0;1;-15;0;0;-100;279000;397000;-118000
7.34;-24.0;0.0;0;-1;4;1;0;0;279000;292000;-13000
4.0;86.0;1.0;0;1;-2;-1;0;0;279000;369000;-90000
-5.0;128.0;1.0;0;-1;-6;-1;0;0;279000;399000;-120000
-11.0;224.0;-1.0;0;1;2;-1;0;-50;279000;240000;39000
1.0;236.0;-2.0;0;-1;1;0;2;-50;279000;349000;-70000
1.0;236.0;-2.0;0;-1;1;0;2;-50;279000;349000;-70000
-0.17;-0.17;0.0;0;0;0;0;0;0;279000;269000;10000
4.0;7.0;-1.0;0;0;2;-1;0;0;279000;329000;-50000
4.0;7.0;-1.0;0;0;2;-1;0;0;279000;319000;-40000
-16.0;-166.0;0.0;0;2;12;0;0;0;279000;319000;-40000
-16.0;-166.0;0.0;0;2;12;0;0;0;279000;319000;-40000
-6.0;-260.0;0.0;0;1;20;0;0;0;279000;199800;79200
7.85;261.0;0.0;0;-1;-3;-1;0;-100;279000;349000;-70000
-22.0;-4.0;0.0;0;-1;-7;0;0;150;279000;249900;29100
2.0;-533.0;3.0;0;-1;-7;0;0;-50;279000;525000;-246000
-9.0;86.0;-2.0;0;0;-6;0;0;0;279000;239000;40000
-11.5;129.0;-1.0;0;2;1;0;0;-50;279000;279000;0
-11.67;128.83;-1.0;0;2;1;0;0;-50;279000;269000;10000
5.0;1619.0;0.0;1;1;-4;0;0;0;279000;320000;-41000
8.0;1878.0;0.0;0;0;6;0;0;100;279000;199000;80000
8.0;1700.0;1.0;0;0;-5;-1;0;-50;279000;249000;30000
0.0;168.0;0.0;0;0;-9;-1;0;0;279000;379900;-100900
-10.0;131.0;-2.0;0;1;0;0;0;50;279000;319000;-40000
-10.0;19.0;-2.0;0;1;-11;1;0;0;279000;210000;69000
4.0;1431.0;1.0;0;1;-16;0;0;0;279000;295000;-16000
-10.15;-339.15;0.0;0;0;-7;2;0;-200;279000;285000;-6000
-10.17;-339.17;0.0;0;0;-7;2;0;-200;279000;259000;20000
0.0;0.0;0.0;0;0;0;0;0;0;279000;279000;0
8.33;87.83;2.0;0;0;2;1;0;0;279000;269000;10000
12.5;95.0;1.0;0;0;4;0;0;0;279000;329000;-50000
0.0;0.0;0.0;0;0;0;0;0;0;279000;279000;0
8.33;87.83;2.0;0;0;2;1;0;0;279000;269000;10000
12.5;95.0;1.0;0;0;4;0;0;0;279000;329000;-50000
0.0;0.0;0.0;0;0;0;0;0;0;279000;299000;-20000
0.0;0.0;0.0;0;0;0;0;0;0;279000;279000;0
0.0;0.0;0.0;0;0;0;0;0;0;279000;279000;0
0.0;55.0;0.0;0;0;0;0;0;0;279000;289000;-10000
5.53;219.0;0.0;0;0;7;0;0;-50;279000;239000;40000
-8.94;-30.0;-1.0;0;0;9;2;0;0;279000;299000;-20000
0.0;0.0;0.0;0;0;0;0;0;0;279000;279000;0
0.0;0.0;0.0;0;0;0;0;0;0;279000;299000;-20000
0.0;0.0;0.0;0;0;0;0;0;0;279000;279000;0
0.0;0.0;0.0;0;0;0;0;0;0;279000;299000;-20000
2.38;-86.0;-1.0;1;0;-87;-2;0;0;279000;349000;-70000
0.36;-851.02;1.0;0;-2;10;0;-1;0;279000;498000;-219000
-1.15;63.0;1.0;0;0;-1;0;0;0;279000;235000;44000
0.0;-157.0;1.0;0;0;-9;0;0;0;279000;291000;-12000
0.0;-27.0;0.0;0;-1;-5;-2;0;-50;279000;175000;104000
-2.83;-363.0;2.0;0;0;6;0;0;0;279000;269000;10000
7.64;-66.0;2.0;0;0;-58;0;0;0;279000;265000;14000
2.64;237.0;0.0;0;-1;-29;-1;0;50;279000;369000;-90000
-14.0;241.0;-2.0;1;-1;5;2;-1;0;279000;299000;-20000
35.0;-306.0;0.0;0;-2;8;-1;0;-50;279000;395000;-116000
0.7;575.7;0.0;0;-2;-8;3;-1;50;279000;265000;14000
1.0;-266.0;3.0;0;-1;-2;-2;0;0;279000;295000;-16000
1.0;-266.0;3.0;0;-1;-2;-2;0;0;279000;295000;-16000
1.0;-266.0;3.0;0;-1;-2;-2;0;0;279000;295000;-16000
0.0;0.0;0.0;0;0;0;0;0;0;279000;279000;0
0.0;0.0;0.0;0;0;0;0;0;0;279000;299000;-20000
0.0;0.0;0.0;0;0;0;0;0;0;279000;279000;0
0.21;1.0;-2.0;0;-1;-26;0;0;-50;279000;320000;-41000
-6.0;-5.0;0.0;0;-1;-33;-1;0;0;279000;295000;-16000
-6.0;-5.0;0.0;0;-1;-33;-1;0;0;279000;295000;-16000
4.0;-120.0;5.0;0;2;-123;0;0;0;279000;339000;-60000
-10.0;-55.0;4.0;1;2;120;-1;0;0;279000;340000;-61000
10.0;194.0;5.0;1;0;-103;0;0;0;279000;295000;-16000
2.8;-248.0;1.0;0;0;-8;-1;0;-100;279000;285000;-6000
2.8;-248.0;1.0;0;0;-8;-1;0;-100;279000;305000;-26000
2.8;-248.0;1.0;0;0;-8;-1;0;-100;279000;305000;-26000
-8.0;154.0;0.0;0;1;-30;1;0;50;279000;175000;104000
14.0;-21.0;3.0;0;1;-62;1;0;0;279000;104000;175000
-8.0;-32.0;2.0;0;2;-81;1;0;-50;279000;299000;-20000
-0.1;-0.1;0.0;0;0;0;0;0;0;279000;295000;-16000
-4.34;-132.97;2.0;0;0;6;-1;0;0;279000;339000;-60000
-4.34;-132.97;2.0;0;0;6;-1;0;0;279000;339000;-60000
-2.0;-3.0;0.0;0;0;-7;2;-2;-100;279000;136000;143000
2.0;146.0;0.0;1;0;-27;-2;0;50;279000;339000;-60000
-35.0;184.0;0.0;0;0;8;0;0;0;279000;369000;-90000
-11.41;-7.0;0.5;1;0;-8;0;0;0;279500;390000;-110500
5.0;-165.0;0.0;1;0;-8;0;0;0;279500;230000;49500
8.0;-141.0;-1.0;1;0;-7;0;0;50;279500;380000;-100500
0.0;0.0;0.0;0;0;1000;0;0;0;279900;249900;30000
5.0;44.0;0.0;1;0;1001;-1;2;-50;279900;350000;-70100
0.0;88.0;-5.0;1;0;1046;0;2;-200;279900;287000;-7100
0.0;-12.0;1.0;0;0;12;2;0;0;280000;275000;5000
0.0;-89.0;0.0;0;1;-10;0;0;100;280000;314000;-34000
-5.0;-21.0;0.0;0;1;3;-2;0;100;280000;329000;-49000
3.83;56.0;0.0;0;0;-4;0;0;-100;280000;249000;31000
0.0;-59.0;0.0;0;1;-7;0;0;100;280000;239000;41000
5.0;-181.0;0.0;0;1;-6;-1;0;0;280000;259000;21000
2.61;363.0;0.0;0;0;2;1;2;0;280000;230000;50000
-2.0;1045.0;-1.0;0;1;3;-4;0;0;280000;330000;-50000
-18.0;-4.0;0.0;1;0;7;0;2;50;280000;375000;-95000
5.0;-34.0;0.0;0;1;4;1;0;0;280000;375000;-95000
0.0;112.0;1.0;0;2;-7;-1;0;100;280000;340000;-60000
2.0;-110.0;2.0;0;1;15;0;0;-100;280000;239000;41000
15.0;-277.0;1.0;1;1;-165;-1;0;0;280000;605000;-325000
-10.0;-283.0;-1.0;1;1;-174;0;-1;-50;280000;495000;-215000
0.0;-87.0;1.0;0;0;-150;2;-1;250;280000;238500;41500
0.0;31.0;0.0;0;-1;3;1;0;-50;280000;380000;-100000
-5.0;-51.0;0.0;0;0;9;2;0;0;280000;410000;-130000
4.0;-224.0;0.0;0;0;-4;0;0;50;280000;409000;-129000
0.13;0.13;0.0;0;0;0;0;0;0;280000;280000;0
0.72;64.23;-5.0;0;0;30;-4;0;100;280000;249900;30100
20.67;128.18;-4.0;0;0;-5;-2;0;-150;280000;149000;131000
-2.0;-147.0;0.0;1;0;-29;0;0;0;280000;265000;15000
23.0;74.0;0.0;0;1;-12;0;0;-100;280000;325000;-45000
0.0;69.0;0.0;1;0;-55;0;0;-150;280000;548000;-268000
-0.13;-0.13;0.0;0;0;0;0;0;0;280000;280000;0
0.59;64.1;-5.0;0;0;30;-4;0;100;280000;249900;30100
20.54;128.05;-4.0;0;0;-5;-2;0;-150;280000;149000;131000
0.0;0.0;0.0;0;0;0;0;0;0;280000;340000;-60000
7.11;-58.0;-1.5;0;0;21;-1;0;0;280000;699000;-419000
5.0;73.0;-1.5;1;-2;7;-3;0;-200;280000;474000;-194000
12.0;0.0;0.0;0;0;0;0;0;0;280000;349000;-69000
3.54;-150.0;0.0;1;0;-5;-1;0;100;280000;420000;-140000
-18.0;-298.0;0.0;0;0;0;-3;0;0;280000;585000;-305000
0.0;0.0;0.0;0;0;0;0;0;0;283000;315000;-32000
0.0;0.0;0.0;0;0;0;0;0;0;283000;283000;0
0.0;0.0;0.0;0;0;0;0;0;0;283000;283000;0
0.0;0.0;0.0;0;0;0;0;0;0;283000;315000;-32000
0.0;0.0;0.0;0;0;0;0;0;0;283000;283000;0
0.0;0.0;0.0;0;0;0;0;0;0;283000;283000;0
0.0;0.0;0.0;0;0;0;0;0;0;283000;315000;-32000
0.0;0.0;0.0;0;0;0;0;0;0;283000;283000;0
0.0;0.0;0.0;0;0;0;0;0;0;283000;283000;0
0.0;0.0;0.0;0;0;0;0;0;0;283000;315000;-32000
0.0;0.0;0.0;0;0;0;0;0;0;283000;283000;0
0.0;0.0;0.0;0;0;0;0;0;0;283000;283000;0
0.0;0.0;0.0;0;0;0;0;0;0;283000;315000;-32000
0.0;0.0;0.0;0;0;0;0;0;0;283000;283000;0
0.0;0.0;0.0;0;0;0;0;0;0;283000;283000;0
-5.72;-73.0;0.0;0;1;-1;-1;0;50;284000;298000;-14000
-5.72;-73.0;0.0;0;1;-1;-1;0;50;284000;259000;25000
0.0;77.0;0.0;1;1;3;-1;0;-50;284000;320000;-36000
-4.66;52.0;1.0;1;1;-1;0;0;0;285000;249000;36000
-7.66;-21.0;0.0;1;1;-13;-1;0;0;285000;269000;16000
20.34;-165.0;1.0;0;1;0;0;0;0;285000;209000;76000
4.0;170.0;0.0;0;0;-1;-2;0;100;285000;190000;95000
4.0;170.0;0.0;0;0;-1;-2;0;100;285000;209000;76000
-7.0;351.0;-3.0;0;-1;1;0;0;0;285000;270000;15000
-3.0;-189.0;-3.0;0;0;0;-4;0;-150;285000;450000;-165000
24.0;-54.0;3.0;0;0;-2;-1;0;100;285000;384000;-99000
-3.46;-310.0;-2.0;1;1;0;-2;0;-100;285000;369000;-84000
0.0;0.0;0.0;0;0;0;0;0;0;285000;275000;10000
0.0;0.0;0.0;0;0;0;0;0;0;285000;275000;10000
0.0;-17.0;1.5;0;1;1;-1;2;0;285000;475000;-190000
-4.8;-28.0;0.0;1;0;3;1;0;-50;285000;299000;-14000
2.76;-126.0;0.0;0;0;10;0;0;100;285000;269900;15100
-4.8;138.0;0.0;0;0;0;-2;0;-100;285000;350000;-65000
9.0;-154.0;3.0;0;0;0;0;0;0;285000;245000;40000
-21.0;-32.0;3.0;0;-1;-8;0;0;0;285000;335683;-50683
-1.0;-173.0;1.0;0;-1;-35;1;0;0;285000;299000;-14000
16.57;39.0;-1.0;1;1;9;1;0;0;285000;298000;-13000
-16.0;-124.0;-4.0;0;1;-12;0;0;50;285000;385000;-100000
-16.0;-124.0;-4.0;0;1;-12;0;0;50;285000;330000;-45000
-4.0;19.0;-3.0;0;0;2;-1;0;50;285000;330000;-45000
0.0;15.0;0.0;0;-1;-7;1;2;0;285000;348000;-63000
-4.0;19.0;-3.0;0;0;12;-1;0;50;285000;330000;-45000
-0.01;-0.01;0.0;0;0;0;0;0;0;285000;285000;0
-8.2;-265.0;0.0;0;-2;3;-1;0;100;285000;415000;-130000
-0.2;438.0;0.0;0;0;2;3;-1;100;285000;289000;-4000
-0.02;-0.02;0.0;0;0;0;0;0;0;285000;259000;26000
10.15;339.15;0.0;0;0;7;-2;0;200;285000;279000;6000
14.15;1770.15;1.0;0;1;-9;-2;0;200;285000;295000;-10000
0.0;0.0;0.0;0;0;0;0;0;0;285000;249000;36000
1.0;269.0;1.0;0;0;0;0;0;150;285000;169000;116000
6.0;31.0;1.5;1;1;-5;-1;-1;0;285000;259000;26000
0.0;0.0;0.0;0;0;0;0;0;0;285000;385000;-100000
-20.0;-34.0;-1.0;1;-2;11;2;0;200;285000;625000;-340000
-2.0;1049.0;-5.0;1;-1;25;2;0;-50;285000;499000;-214000
-5.0;1184.0;-1.0;1;-1;-2;1;-1;0;285000;285000;0
5.0;-216.0;1.0;0;1;-46;0;-1;-50;285000;250000;35000
5.0;-216.0;1.0;0;1;-46;0;-1;-50;285000;289000;-4000
-1.38;-212.0;2.0;1;0;-12;1;2;0;285000;429000;-144000
-5.55;-323.0;3.0;0;1;10;0;2;0;285000;340000;-55000
-5.55;-519.0;3.0;0;0;-13;1;0;-50;285000;499000;-214000
5.0;160.0;-2.0;0;-2;0;1;0;-50;285000;259000;26000
-9.12;117.0;-1.5;0;0;-8;0;0;-50;285000;395000;-110000
0.0;239.0;0.0;0;0;3;-2;0;100;285000;299000;-14000
26.0;-68.0;1.0;0;0;-6;-1;0;-150;285000;675000;-390000
-19.0;-293.0;-6.0;0;0;-17;1;0;50;285000;399000;-114000
52.0;-221.0;0.0;0;0;-43;-1;0;-100;285000;398000;-113000
0.0;173.0;-1.0;0;0;21;0;0;0;285000;230000;55000
2.23;0.0;0.0;1;0;-58;-1;0;0;285000;380000;-95000
0.0;-70.0;1.0;1;0;-106;0;0;50;285000;292500;-7500
0.0;0.0;0.0;0;0;0;0;0;0;285000;305000;-20000
0.0;0.0;0.0;0;0;0;0;0;0;285000;305000;-20000
-2.8;248.0;-1.0;0;0;8;1;0;100;285000;279000;6000
11.24;284.0;0.0;0;0;8;0;0;0;285000;199900;85100
11.24;284.0;0.0;0;0;8;0;0;0;285000;230000;55000
11.24;284.0;0.0;0;0;8;0;0;0;285000;185000;100000
0.01;0.01;0.0;0;0;0;0;0;0;285000;285000;0
-8.19;-264.99;0.0;0;-2;3;-1;0;100;285000;415000;-130000
-0.19;438.01;0.0;0;0;2;3;-1;100;285000;289000;-4000
3.37;-3.0;0.0;0;0;7;2;0;0;285000;269000;16000
-4.0;-38.0;0.0;0;-1;1;-1;0;-50;285000;309500;-24500
0.0;-60.0;0.0;0;-2;-19;0;0;0;285000;450000;-165000
0.0;0.0;0.0;0;0;0;0;0;0;285000;299000;-14000
-6.16;328.0;-2.0;0;0;-2;0;0;0;285000;529000;-244000
0.17;46.83;-1.0;0;0;19;4;0;0;285000;269000;16000
1.0;87.0;2.0;1;2;-12;2;0;-50;285000;419000;-134000
11.0;71.0;1.0;0;1;-2;0;-1;-50;285000;298000;-13000
-4.0;350.0;0.0;1;0;5;4;0;0;285000;169000;116000
0.0;0.0;0.0;0;0;0;0;0;0;285834;285834;0
0.0;0.0;0.0;0;0;0;0;0;0;285834;285834;0
-12.37;-168.0;0.0;0;1;0;1;0;0;285834;298500;-12666
0.0;0.0;0.0;0;0;0;0;0;0;285834;285834;0
0.0;0.0;0.0;0;0;0;0;0;0;285834;285834;0
-12.37;-168.0;0.0;0;1;0;1;0;0;285834;298500;-12666
0.0;0.0;0.0;0;0;0;0;0;0;285834;285834;0
0.0;0.0;0.0;0;0;0;0;0;0;285834;285834;0
-12.37;-168.0;0.0;0;1;0;1;0;0;285834;298500;-12666
0.0;0.0;0.0;0;0;0;0;0;0;287000;287000;0
0.0;0.0;0.0;0;0;0;0;0;0;287000;287000;0
-11.0;-4.0;1.0;1;0;-18;0;0;0;287000;295000;-8000
-1.0;-35.0;-1.0;1;-1;3;4;0;50;287000;329717;-42717
8.0;87.0;-1.0;1;0;6;-1;0;-50;287000;269000;18000
8.0;87.0;-1.0;1;0;6;-1;0;-50;287000;269000;18000
0.0;0.0;0.0;0;0;0;0;0;0;287000;287000;0
0.0;0.0;0.0;0;0;0;0;0;0;287000;287000;0
-11.0;-4.0;1.0;1;0;-18;0;0;0;287000;295000;-8000
24.0;-4.0;2.0;0;1;-7;-1;0;0;287000;375000;-88000
5.0;-44.0;5.0;0;0;-45;-1;0;150;287000;350000;-63000
2.22;-125.0;5.0;0;0;12;0;-2;-250;287000;215000;72000
0.0;0.0;0.0;0;0;0;0;0;0;287000;287000;0
0.0;0.0;0.0;0;0;0;0;0;0;287000;287000;0
-11.0;-4.0;1.0;1;0;-18;0;0;0;287000;295000;-8000
0.26;0.26;0.0;0;0;0;0;0;0;288000;288000;0
-1.04;-86.74;-2.0;1;0;-3;1;0;-50;288000;210000;78000
-5.39;187.26;-2.0;0;0;-6;0;0;-50;288000;248000;40000
8.0;258.0;0.0;0;0;21;-1;0;0;288000;299000;-11000
-14.0;114.0;0.0;0;0;-15;0;0;100;288000;340000;-52000
5.0;-287.0;0.0;0;0;21;-3;0;0;288000;219000;69000
-0.26;-0.26;0.0;0;0;0;0;0;0;288000;288000;0
-1.3;-87.0;-2.0;1;0;-3;1;0;-50;288000;210000;78000
-5.65;187.0;-2.0;0;0;-6;0;0;-50;288000;248000;40000
1.44;18.0;1.0;0;-1;-6;-1;0;0;289000;450000;-161000
5.0;-7.0;3.0;1;-1;-2;1;0;0;289000;425000;-136000
6.0;-283.0;-1.0;0;-1;5;0;0;0;289000;342000;-53000
-27.04;228.96;2.0;0;-1;-3;0;1;-100;289000;149000;140000
-27.05;228.95;2.0;0;-1;-3;0;1;-100;289000;149000;140000
-1.0;-88.0;2.0;1;-1;-93;0;1;150;289000;271820;17180
0.0;0.0;0.0;0;0;0;0;0;0;289000;250000;39000
-15.0;143.0;-1.0;0;-2;2;1;0;150;289000;250000;39000
-10.0;1040.0;-1.0;0;0;-5;1;0;0;289000;329000;-40000
16.0;6.0;-1.0;0;-1;-14;0;0;0;289000;220000;69000
-4.0;-22.0;1.0;0;1;-47;-2;0;0;289000;349000;-60000
-7.0;199.0;0.0;1;-1;-4;-1;0;150;289000;225000;64000
-0.28;118.0;0.0;0;1;-4;0;0;0;289000;289000;0
-4.0;-49.0;1.0;0;0;-7;0;0;50;289000;298000;-9000
0.0;173.0;0.0;1;0;3;0;0;-50;289000;298000;-9000
0.28;-118.0;0.0;0;-1;4;0;0;0;289000;289000;0
0.28;55.0;0.0;1;-1;7;0;0;-50;289000;298000;-9000
-3.72;-167.0;1.0;0;-1;-3;0;0;50;289000;298000;-9000
-0.24;-0.24;0.0;0;0;0;0;0;0;289000;289000;0
-1.71;-97.0;0.0;1;-2;2;1;2;0;289000;389000;-100000
