price wohnflaeche grundstueckflaeche zimmer category basement year efficiency_rating condition kontextWert
464000 157.4 656.0 5.0 2 2 1938 0 0 2000
465000 130.0 783.0 6.0 1 1 1936 1 1 2950
465000 374.0 957.0 15.0 3 0 1953 1 1 2200
465000 151.0 552.0 5.0 2 0 1990 3 1 2750
465000 202.2 627.2 6.0 2 0 2000 5 1 2200
465000 127.0 363.0 5.0 1 2 1990 2 1 3250
465000 141.0 1481.0 5.0 0 1 1964 0 3 3850
465000 132.72 678.0 4.0 2 1 1955 3 0 2750
465000 237.5 1250.0 9.0 2 2 1956 3 1 1800
465000 166.0 1745.0 6.0 2 2 1969 3 1 1850
465000 130.0 1203.0 4.0 0 0 1998 3 1 1450
465000 151.0 552.0 5.0 2 0 1990 3 1 2750
465000 216.0 1247.0 6.0 3 0 2010 5 1 2950
466000 185.06 756.06 5.0 2 0 2006 6 1 1300
466000 185.0 756.0 5.0 2 0 2006 6 1 1300
466000 185.19 756.19 5.0 2 0 2006 6 1 1300
467000 155.0 1022.0 5.0 2 2 1995 1 3 3050
469000 196.0 1707.0 8.0 2 2 1974 4 1 2000
469000 210.0 2046.0 7.0 2 2 1972 3 1 1350
469000 237.0 681.0 6.0 3 0 1997 3 1 2300
469000 165.0 998.0 7.0 2 0 2009 5 1 2400
469000 195.0 1093.0 7.0 2 0 2021 5 1 2000
469000 143.06 1494.0 4.0 0 2 1968 0 1 3000
469000 190.0 550.0 9.0 2 1 2013 6 1 2850
469000 90.0 592.0 3.0 2 2 1963 0 3 2500
469000 205.0 1400.0 6.0 2 0 1997 6 1 1850
469000 190.0 550.0 9.0 2 1 2013 6 1 2850
469000 205.0 1400.0 6.0 2 0 1997 6 1 1850
469000 197.0 823.0 7.0 3 2 1964 0 3 3650
469000 164.0 1052.0 7.0 0 1 1972 2 1 2600
469000 133.0 736.0 5.0 2 2 1983 4 0 3600
469000 243.0 679.0 9.0 3 2 1959 2 0 1800
469000 215.0 1100.0 7.0 2 0 1977 4 1 1650
469000 176.0 671.0 5.0 2 1 2013 0 1 2650
469000 164.0 1052.0 7.0 0 1 1972 2 1 2600
469900 200.0 614.0 8.0 3 2 2001 8 1 2250
469900 200.0 614.0 8.0 2 2 2001 8 1 2250
470000 198.0 1212.0 7.0 2 0 1958 4 3 2300
470000 562.0 1543.0 15.0 2 2 1903 1 3 1900
470000 145.0 1070.0 5.0 2 0 2007 2 1 2100
470000 151.0 1177.0 5.0 2 0 1960 2 1 2000
470000 270.0 992.0 11.0 2 2 1955 6 1 2000
470000 163.0 789.0 5.0 3 1 1958 0 3 3000
470000 140.0 950.0 4.0 0 0 1980 6 1 2600
470000 130.0 665.0 6.0 2 0 2002 4 1 2350
470000 213.0 1165.0 9.0 2 1 1972 3 1 2150
470000 163.0 789.0 5.0 3 1 1958 0 3 3000
470000 562.0 1543.0 15.0 2 2 1903 1 3 1900
470000 163.0 789.0 5.0 3 1 1958 0 3 3000
470000 194.0 1450.0 6.0 2 1 1978 5 3 4250
470000 185.0 1572.0 6.0 2 0 1938 3 3 3000
470000 151.0 1177.0 5.0 2 0 1960 2 1 2000
474000 225.0 1460.0 7.0 0 2 2013 5 1 2500
474000 225.0 1460.0 7.0 0 2 2013 5 1 2500
475000 134.0 902.0 6.0 2 2 1970 0 1 3100
475000 135.0 1127.0 4.0 2 1 1962 0 1 3700
475000 182.0 638.0 6.0 2 2 1972 2 1 2600
475000 130.0 657.0 4.5 2 0 2007 4 1 2400
475000 365.31 1297.0 13.0 2 2 1955 3 1 2300
475000 120.0 500.0 4.0 1 0 1995 3 1 3600
475000 163.23 1159.0 4.0 2 0 1996 4 1 2150
475000 134.27 883.0 6.0 0 2 1915 0 3 3600
475000 150.0 617.0 8.0 1 2 1927 4 1 3750
475000 268.73 9991.0 8.0 2 2 1958 4 1 2050
475000 151.0 411.0 4.0 1 1 1980 3 1 3350
475000 115.0 653.0 5.0 2 2 1955 0 3 3250
477000 175.0 800.0 5.0 2 0 2020 4 1 2850
478000 159.38 773.0 5.0 2 0 1973 0 1 2500
478000 247.24 569.0 4.0 2 2 1996 3 3 1900
478000 150.0 903.0 5.0 2 1 2003 3 1 2100
478000 159.38 773.0 5.0 2 0 1973 0 1 2500
479000 200.17 964.17 7.0 2 2 1975 4 1 1450
479000 283.0 643.0 11.0 3 2 1966 3 1 2650
479000 133.0 615.0 4.0 2 0 1990 2 1 2850
479000 146.0 680.0 4.5 2 0 2019 3 1 2050
479000 210.0 941.0 8.0 3 2 2018 4 1 2600
479000 158.0 880.0 3.0 2 2 1978 2 1 2650
479000 180.0 11820.0 6.0 0 1 1973 1 1 2750
479000 447.0 2400.0 20.0 3 0 1975 5 0 2700
479000 259.91 813.0 8.0 2 0 1998 4 1 2700
479000 139.0 784.0 6.0 3 2 1963 0 1 3150
479000 131.0 606.0 4.0 2 1 2014 2 1 3800
479000 160.0 1216.0 5.0 2 2 1972 2 1 2350
479000 145.0 870.0 5.0 2 0 1997 3 1 2600
479000 112.61 450.0 3.0 1 0 2004 6 1 3750
479000 222.75 2626.0 5.0 2 2 1962 4 1 2950
479000 143.0 455.0 5.0 2 0 1994 4 1 2300
479000 199.0 600.0 6.0 2 0 1994 4 1 3400
479000 122.0 844.0 5.0 0 2 2004 1 2 3650
480000 184.0 968.0 5.0 2 0 1978 2 1 2950
480000 379.0 1341.0 12.0 2 2 1989 0 1 1650
480000 135.0 379.0 7.0 2 2 1980 4 0 3600
480000 193.0 1250.0 8.0 2 1 1947 0 3 3050
480000 150.0 780.0 7.0 0 2 1998 2 1 3150
480000 250.0 784.0 9.0 2 2 1976 4 1 2000
480000 125.0 849.0 6.0 2 2 1991 3 3 3250
480000 207.0 862.0 6.0 2 0 2011 5 1 2300
480000 182.0 1041.0 6.0 2 2 1966 0 1 3100
480000 180.0 742.0 5.0 2 1 1998 6 1 2350
480000 140.0 570.0 6.0 2 2 1995 3 1 3550
485000 222.0 550.0 8.0 2 2 1972 4 1 2750
485000 200.0 749.0 9.0 2 2 1966 2 1 2550
485000 246.0 684.0 7.5 2 2 1985 4 1 2300
485000 240.0 711.0 6.0 3 2 1978 4 1 2100
485000 185.0 987.0 7.0 3 2 1991 4 1 3100
485000 232.84 1496.0 10.0 3 2 1951 1 1 3200
485000 199.0 1059.0 8.0 2 2 1964 2 1 3100
485000 227.0 357.0 6.0 2 0 1890 4 1 2300
485000 157.0 2868.0 3.0 2 0 1994 6 1 2050
485000 203.0 1040.0 7.0 2 0 2002 5 1 1950
489000 258.0 1350.0 11.0 3 2 1962 3 1 2350
489000 199.29 1000.0 12.0 2 2 1972 1 1 1850
489000 120.0 1505.0 4.0 2 2 1960 0 1 2550
489000 128.0 396.0 4.0 2 0 2005 6 0 3550
489000 180.84 709.0 7.0 2 1 1952 5 0 2650
490000 222.0 1688.0 7.0 0 2 1979 5 1 2350
490000 386.0 723.0 15.0 3 0 1965 2 3 1850
490000 167.0 955.0 5.0 2 2 2008 4 1 1500
490000 529.0 460.0 21.0 3 2 1910 2 1 1250
490000 260.0 950.0 11.0 2 2 1985 3 1 2600
490000 377.0 460.0 8.0 2 1 1780 5 1 1650
490000 226.0 950.0 11.0 2 2 1985 3 1 2600
490000 150.0 762.0 6.0 3 2 1998 3 1 2500
490000 134.79 269.0 5.0 1 2 1992 4 0 2800
492000 172.0 895.0 6.0 2 0 1993 4 1 2100
492000 172.0 895.0 6.0 2 0 1993 4 1 2100
493000 287.0 957.0 12.0 3 0 1994 5 1 1700
494949 115.0 733.0 4.0 0 2 1965 2 0 2650
495000 115.0 558.0 5.0 2 2 1928 0 3 4050
495000 100.0 809.0 4.0 2 2 1994 1 3 3650
495000 217.67 492.0 9.0 3 1 2006 5 0 3050
495000 180.0 550.0 6.0 2 2 1982 5 1 2750
495000 210.0 609.0 6.0 3 2 1957 2 0 3100
495000 122.0 569.0 5.0 0 0 2009 7 1 3100
495000 192.0 860.0 7.0 2 2 1969 3 0 2650
495000 220.28 620.28 7.0 3 0 1988 3 1 2700
495000 155.0 1041.0 9.0 2 2 1980 5 0 2250
495000 243.0 791.0 13.0 3 0 1981 4 1 2700
495000 150.0 985.0 4.0 2 0 1995 3 1 2200
495000 288.0 2908.0 8.0 2 2 1969 1 3 1800
495000 220.0 876.0 5.0 2 2 1986 5 1 1750
495000 243.0 791.0 13.0 3 0 1981 4 1 2700
495000 267.0 1052.0 8.0 3 1 1978 2 1 2050
495000 103.72 786.0 5.5 3 2 1959 1 3 4250
495000 191.0 850.0 7.0 2 2 1935 2 1 3650
495000 109.0 365.0 4.5 2 0 1993 4 0 3700
495000 164.0 813.0 6.0 2 0 2014 5 1 1700
495000 240.09 709.09 8.0 2 2 1979 3 1 2500
495000 147.0 555.0 6.0 2 2 1976 5 1 1850
495000 270.0 663.0 9.0 2 0 2014 4 1 2400
495000 100.0 809.0 4.0 0 2 1994 1 3 3650
496500 423.0 3530.0 12.0 3 2 1914 1 1 2550
497000 157.4 656.0 5.0 2 2 1938 0 0 2000
497000 130.0 326.0 5.0 1 0 2003 7 0 3100
497800 190.0 585.0 5.0 2 0 1990 6 1 3000
498000 184.0 1309.0 6.0 2 2 1973 3 1 4050
498000 220.0 745.0 6.0 2 0 2003 6 1 2050
498000 111.0 762.0 4.0 0 2 1975 3 1 3050
498000 261.0 817.0 9.0 3 0 1962 5 3 2050
498000 252.0 4973.0 6.0 2 1 1907 2 1 1950
498000 151.35 744.0 5.0 2 0 1999 5 1 2550
498000 213.02 1341.02 6.0 3 2 1900 2 1 2350
498000 164.0 1052.0 7.0 0 1 1972 2 1 2600
498000 173.56 810.0 6.0 2 0 2005 2 1 2150
498000 184.0 1309.0 6.0 2 2 1973 3 1 4050
498000 122.0 440.0 4.0 2 2 2006 4 1 2300
498000 151.49 744.14 5.0 2 0 1999 5 1 2550
498000 160.0 3748.0 6.0 2 0 1975 2 1 3400
498000 170.0 782.0 6.0 2 0 2000 3 1 2000
498000 112.0 390.0 4.0 2 2 1990 1 1 4050
498000 136.0 350.0 5.0 1 2 1972 2 1 3850
499000 191.0 770.0 8.0 3 2 1940 1 1 2100
499000 180.0 1344.0 5.0 2 2 1979 4 0 3200
499000 649.05 1608.0 28.0 3 1 1925 0 3 2350
499000 263.0 1500.0 8.0 0 0 1980 4 1 2250
499000 156.0 452.0 5.0 1 0 2016 6 1 2700
499000 272.0 854.0 7.0 2 0 1996 5 1 2300
499000 219.9 684.0 8.0 2 1 1931 2 1 3450
499000 222.0 1038.0 6.0 2 2 1991 1 1 2900
499000 160.44 913.0 5.0 2 0 2017 2 0 2700
499000 165.0 813.0 4.0 2 1 1986 3 1 2600
499000 232.0 2529.0 8.0 2 2 1991 0 3 2700
499000 120.0 482.0 4.0 2 2 1974 4 1 3850
499000 192.0 600.0 7.0 2 1 1971 2 1 3000
499000 123.5 358.0 4.0 1 2 1984 2 0 3350
499000 164.0 315.5 5.0 1 0 2000 6 1 2950
499000 155.0 725.0 6.0 3 2 1962 0 3 3250
499000 128.0 490.0 5.0 1 2 1962 2 1 3050
499000 334.0 8076.0 8.0 2 2 1907 1 1 1800
499000 177.0 1260.0 10.0 2 0 1876 3 1 2200
499000 128.0 1089.0 5.0 0 0 1972 2 0 3500
499000 292.0 1964.0 9.0 3 1 1870 3 1 2500
499000 135.0 1806.0 4.0 2 2 1958 1 1 1800
499000 139.32 850.0 5.0 2 0 2017 5 1 4250
499000 226.0 467.0 9.0 3 2 1938 4 1 2200
499000 152.0 750.0 6.0 2 0 2005 5 1 2200
499000 194.0 620.0 6.0 2 0 2000 4 0 2500
499000 155.0 790.0 5.0 2 1 1946 3 1 3050
499000 159.0 773.0 6.0 2 1 1985 4 0 3400
499000 195.0 1200.0 6.0 2 1 1974 2 1 2400
499000 177.0 1260.0 10.0 2 0 1876 3 1 2200
499000 210.0 500.0 8.0 2 2 1988 2 1 2750
499000 165.0 813.0 4.0 2 1 1986 3 1 2600
499000 185.0 612.0 6.0 3 2 1975 4 1 2350
499000 195.0 1200.0 6.0 2 1 1974 2 1 2400
499000 152.0 1092.0 5.0 2 1 2015 3 1 3050
499000 189.0 625.0 6.0 3 2 1976 2 0 3050
499000 108.0 1000.0 5.0 2 0 1970 1 1 3350
499000 224.62 1100.0 6.0 3 2 1973 5 1 3200
499000 180.0 1850.0 6.0 2 1 1980 3 1 2300
499000 119.0 337.0 4.0 2 2 1976 2 1 3450
499000 152.0 1092.0 5.0 2 1 2015 3 1 3050
499000 114.0 726.0 4.0 2 2 1978 1 1 3700
499000 272.15 854.15 7.0 2 0 1996 5 1 2300
499000 210.0 1130.0 10.0 3 1 1966 1 3 3700
499000 145.0 410.0 4.0 2 2 1973 3 1 3100
499000 224.13 3000.05 8.0 2 0 1898 0 1 2150
499000 190.0 835.0 8.0 2 2 1984 4 1 2350
500000 130.0 1005.0 5.0 0 2 1999 1 1 3500
509900 189.0 550.0 4.0 2 0 2022 7 0 1800
510000 267.0 363.0 11.0 3 2 1900 1 3 2600
510000 235.0 508.0 7.0 3 2 2016 4 0 2050
511000 192.77 920.0 7.0 2 2 1969 2 1 2700
515000 195.0 801.0 6.0 2 0 2000 6 1 2750
515000 110.0 719.0 5.0 2 2 1938 0 3 3900
515000 210.0 19694.0 6.0 2 0 1954 0 0 2100
515000 182.0 1041.0 6.0 2 2 1966 0 1 3100
515000 211.23 1192.0 5.0 2 0 2003 5 1 2050
519000 129.0 634.0 6.0 2 2 1964 5 1 2650
519000 126.3 793.0 5.0 0 2 2013 2 1 1700
519000 185.0 848.0 8.0 2 0 2003 5 1 1900
519000 135.0 419.0 4.0 2 0 2013 6 1 2650
519000 350.0 2730.0 7.0 3 2 1904 2 1 2200
519000 233.12 2267.0 9.0 2 1 1965 3 1 2250
519000 303.0 1387.0 9.0 2 2 1950 0 1 1800
519000 303.0 1387.0 9.0 2 2 1950 0 1 1800
519000 303.0 1387.0 9.0 2 2 1950 0 1 1800
519000 303.0 1387.0 9.0 2 2 1950 0 1 1800
519000 209.0 874.0 7.0 3 0 1978 0 3 3050
519000 169.0 928.0 6.5 3 2 1961 1 1 4500
520000 296.8 6000.0 8.0 2 1 1900 4 0 2750
520000 170.0 800.0 6.0 2 0 1975 2 1 3150
520000 450.0 1920.0 11.0 2 0 1850 0 3 2950
525000 235.0 1913.0 7.0 2 2 1931 0 1 2750
525000 190.0 600.0 5.0 2 0 1825 3 1 3100
525000 180.0 1850.0 6.0 2 1 1980 3 1 2300
525000 143.0 1166.0 6.0 2 2 1976 2 3 3700
525000 178.0 2644.0 4.0 2 2 1972 1 1 1950
525000 243.6 950.0 8.0 2 2 1900 7 1 2600
525000 236.64 1082.0 7.0 2 0 2000 4 1 2850
525000 288.22 620.0 12.0 3 0 1995 3 1 2150
525000 110.0 540.0 4.0 1 0 1984 4 0 3700
525000 245.0 740.0 7.5 2 2 1992 3 1 2750
525000 111.95 441.0 4.0 2 2 1960 4 1 3600
525000 245.0 740.0 7.5 3 2 1992 3 1 2750
525000 244.48 871.0 6.0 0 2 1993 5 1 2100
527500 120.0 800.0 4.0 1 0 2022 7 0 4250
528000 250.43 1235.0 10.0 3 2 2008 2 1 3050
529000 115.0 446.0 3.0 1 2 1992 4 1 4050
529000 129.0 675.0 5.0 2 0 1999 4 1 2150
529000 151.0 697.0 6.0 2 1 1939 4 0 3600
529000 205.47 588.0 8.0 3 2 1987 3 1 2200
529000 115.0 446.0 3.0 1 2 1992 4 1 4050
529000 165.0 611.0 4.0 0 0 2011 5 1 2200
529000 100.0 994.0 3.5 2 2 1985 1 1 4050
529000 286.14 934.0 8.0 2 0 1976 1 0 2350
529000 165.16 611.16 4.0 0 0 2011 5 1 2200
530000 185.35 492.0 7.0 2 2 1995 4 1 4250
532000 280.0 1563.0 10.0 3 2 1967 2 1 1950
535000 152.99 420.0 6.0 2 2 1970 1 1 3600
535000 538.67 1665.06 16.0 2 2 1904 2 1 2050
535000 180.0 689.0 9.0 0 0 2012 2 1 2850
535000 185.0 1589.0 6.0 2 2 1968 2 1 3250
537500 249.6 1602.0 7.0 3 0 2000 5 1 2550
539000 145.0 1540.0 6.0 2 2 1965 2 1 3050
539000 265.0 1222.0 8.0 2 2 1966 2 1 2050
539000 190.0 683.0 7.0 2 0 1966 4 0 2550
539000 139.0 1040.0 7.0 2 0 1985 1 0 3050
540000 147.0 610.0 4.0 1 0 2000 3 1 3450
540000 220.0 609.0 5.0 2 0 2003 5 1 850
540000 180.0 770.0 9.5 2 2 1972 2 3 3100
540000 181.0 887.0 7.0 2 0 1972 2 1 3550
540000 336.18 980.0 10.0 3 0 1993 4 1 2300
545000 199.0 1059.0 8.0 3 2 1964 2 1 3100
545000 199.0 1059.0 8.0 2 2 1964 2 1 3100
545000 227.0 723.0 7.5 2 1 1975 3 0 2200
545000 250.0 611.0 7.5 3 2 1971 7 1 3000
545000 190.0 558.0 6.0 3 2 1963 3 1 3350
545000 127.0 404.0 5.0 2 1 2017 2 1 4100
546000 338.0 677.0 10.0 2 2 1938 0 1 2650
547000 228.0 501.0 5.0 2 2 1976 3 1 3100
548000 224.62 1100.0 6.0 3 2 1973 5 1 3200
548000 100.0 575.0 4.0 0 2 1979 0 1 4100
548000 224.62 1100.0 6.0 3 2 1997 5 1 3200
549000 134.0 1019.0 5.0 0 2 1968 2 0 4050
549000 220.0 968.0 7.0 2 2 1972 2 3 3150
549000 117.0 1100.0 5.0 2 2 1965 1 3 3050
549000 114.0 726.0 5.0 2 2 1978 1 1 3700
549000 206.0 805.0 6.0 2 0 2016 3 1 2500
549000 210.0 500.0 8.0 3 2 1988 2 1 2750
549000 291.0 1275.0 9.0 3 2 1974 2 1 2500
549000 210.21 603.0 7.0 2 0 1971 3 3 3450
549000 156.0 355.0 5.0 1 1 1997 3 1 3000
549000 180.0 1050.0 5.0 2 1 1981 3 1 1400
549000 152.0 1092.0 5.0 2 1 2015 3 1 3050
549000 203.0 1034.0 10.0 3 1 2006 1 1 2300
549000 282.2 834.2 13.0 3 2 1974 4 1 1800
549000 190.0 475.0 4.0 2 0 2013 5 1 2300
549000 104.0 982.0 4.0 0 1 1978 3 1 3850
549000 180.0 3500.0 6.0 3 2 1996 4 1 3200
549000 333.29 1103.0 12.0 3 2 1973 1 1 2750
549000 224.08 3000.0 8.0 2 0 1898 0 1 2150
549000 333.33 1103.04 12.0 3 2 1973 1 1 2750
549500 258.0 5000.0 9.0 3 1 1996 4 1 1950
550000 170.0 678.0 7.0 2 0 1999 5 1 1650
550000 256.0 932.0 7.0 2 2 1983 4 1 2850
550000 209.0 874.0 7.0 3 0 1978 0 3 3050
550000 216.0 750.0 7.0 2 2 1972 3 1 2600
550000 180.0 2900.0 5.0 2 2 1963 4 1 2250
550000 219.12 567.0 7.0 3 2 1982 1 1 3450
550000 182.9 953.0 5.0 2 0 1992 4 1 2600
550000 239.78 909.0 6.0 3 2 1971 2 1 2200
550000 170.0 571.0 7.0 2 1 1985 3 1 2750
550000 180.0 1000.0 6.0 2 2 1971 1 1 3700
550000 210.0 1130.0 10.0 3 1 1966 1 3 3700
550000 120.0 650.0 3.0 2 2 2019 2 1 4250
550000 226.0 935.0 8.0 2 0 2006 5 1 2050
550000 180.0 1000.0 6.0 2 2 1971 1 1 3700
550000 223.0 774.0 10.0 2 2 1996 4 1 2100
550000 120.0 650.0 3.0 2 2 2019 2 1 4250
550000 216.0 750.0 7.0 2 2 1972 3 1 2600
550000 170.0 571.0 7.0 2 1 1985 3 1 2350
555000 206.0 889.0 7.0 2 0 1983 3 1 2950
558000 325.0 1500.0 12.0 2 1 1960 1 0 2050
559000 150.0 612.0 5.0 2 2 2001 3 1 3150
559000 327.85 2111.0 12.0 3 1 2006 5 0 1900
559000 160.0 2400.0 6.0 2 2 1962 3 1 3000
559000 149.0 836.0 6.0 3 2 1992 4 1 3750
559000 149.0 836.0 6.0 3 2 1992 4 1 3750
559000 160.0 2400.0 6.0 2 2 1962 3 1 3000
559000 431.0 2342.0 9.0 2 2 1963 0 1 1800
559000 327.85 2111.0 12.0 3 1 2006 5 0 1900
559900 226.29 599.0 10.0 3 2 1963 2 1 3100
560000 140.93 841.0 5.0 3 2 1962 0 1 4250
560000 139.0 928.0 5.0 2 2 1985 6 0 3200
560000 215.0 698.0 8.0 2 2 1976 3 1 2850
560000 150.0 2891.0 8.0 2 1 1930 1 1 4250
560000 231.0 960.0 7.0 3 2 1993 5 1 4850
560000 388.0 2179.0 11.0 3 0 1991 3 3 3650
564500 258.0 5000.0 9.0 3 1 1996 4 1 1950
565000 110.0 381.5 4.0 2 2 1990 1 1 4050
565000 169.0 921.0 6.0 2 2 1966 0 3 2950
569000 116.0 490.0 3.0 2 2 2007 2 1 3950
569000 158.0 632.0 3.0 0 0 2012 6 1 2750
569000 169.0 807.0 6.0 2 2 1997 4 1 3050
569000 167.0 921.0 6.0 2 1 1970 4 1 2550
569000 140.0 1200.0 4.0 2 2 1980 2 1 4250
569000 200.0 900.0 6.0 2 2 1970 4 1 3600
569000 122.0 829.0 4.0 2 0 1980 4 1 4050
569000 123.0 1206.0 4.0 2 1 1965 0 3 4500
569000 182.63 659.0 7.0 3 2 1970 3 1 4250
569000 151.19 791.0 7.0 2 2 1973 1 3 2750
569000 129.09 1154.0 4.0 2 1 1995 2 1 4050
570000 229.0 988.0 7.0 3 1 1965 1 1 2750
570000 345.0 2655.0 11.0 4 2 1920 4 0 1250
572000 380.54 14748.0 15.0 2 0 1797 2 1 1700
575000 811.27 3958.27 32.0 3 0 1940 0 3 1450
575000 245.0 740.0 7.5 2 2 1992 3 1 2750
575000 134.0 1000.0 3.0 2 2 1978 3 1 3450
575000 185.0 1589.0 6.0 2 2 1986 2 1 3250
575000 188.0 444.0 4.0 2 2 1994 6 1 3850
575000 150.0 550.0 5.0 2 2 1984 5 1 3400
575000 208.3 2200.0 5.5 3 0 2012 6 1 2550
575000 372.0 790.0 14.0 3 2 1940 2 1 2100
575000 188.44 2070.0 6.0 2 0 1996 4 1 2150
575000 811.07 3958.07 32.0 3 0 1940 0 3 1450
575000 188.0 444.0 4.0 2 2 1994 6 1 3850
575000 150.0 550.0 5.0 2 2 1984 5 1 3400
575000 188.0 444.0 4.0 2 2 1994 6 1 3850
575000 811.16 3958.16 32.0 3 0 1940 0 3 1450
575000 159.71 699.0 6.0 3 2 1965 0 3 3450
578000 214.0 1145.0 7.0 2 1 2021 2 1 2500
579000 173.0 939.0 6.0 2 2 1971 3 1 2950
579000 185.0 1195.0 6.0 2 0 2002 3 1 2000
579000 286.14 934.0 8.0 2 0 1976 1 0 2350
579000 225.0 749.0 8.0 3 2 1972 2 0 2750
579000 130.0 605.0 5.0 1 1 1950 3 0 4150
579000 185.0 1195.0 6.0 2 0 2002 3 1 2000
579000 226.0 935.0 8.0 3 0 2006 5 1 2050
579000 226.0 935.0 8.0 2 0 2006 5 1 2050
579000 160.0 776.0 6.0 2 0 1989 4 1 2150
579000 112.0 390.0 4.0 2 2 1990 1 1 4050
579000 185.0 1195.0 6.0 2 0 2002 6 1 2000
579000 286.14 934.0 8.0 2 0 1976 1 0 2350
579000 197.0 705.0 6.0 2 2 1977 1 1 2750
579000 185.0 1195.0 6.0 2 0 2002 6 1 2000
579900 277.0 1700.0 12.0 3 2 1953 2 1 3050
579900 277.0 1700.0 12.0 3 2 1953 2 1 3050
580000 394.0 1668.0 11.0 3 1 1972 3 1 2650
580000 268.0 450.0 7.0 2 2 1956 5 1 2750
580000 190.0 810.0 5.0 2 0 1994 4 1 2350
580000 268.0 450.0 7.0 2 2 1956 5 1 2750
580000 384.0 1283.0 9.0 2 2 1973 5 1 3100
580000 140.0 911.0 5.0 2 2 1976 3 1 3650
585000 160.0 999.0 6.0 2 2 1959 3 1 3450
585000 180.0 3000.0 6.0 2 2 1960 4 1 4250
585000 122.0 405.0 4.0 1 0 2006 6 1 3850
586000 241.0 1938.0 10.0 2 2 1970 3 1 2500
587000 240.11 709.11 8.0 2 2 1979 3 1 2500
589000 138.0 700.0 5.0 2 0 2003 4 1 2650
589000 273.0 734.0 10.0 3 1 1991 4 1 2850
589000 124.0 417.0 5.0 1 2 1999 3 1 4500
589000 162.89 848.0 6.0 2 2 1960 1 1 3750
589000 123.5 1200.0 5.5 2 0 2007 5 1 3500
589000 210.0 804.0 7.0 2 2 1965 1 1 3100
589000 168.0 1371.0 5.0 2 0 1994 4 1 2500
590000 109.0 1276.0 4.0 2 2 2003 6 1 4050
590000 182.0 786.0 6.0 2 1 1976 2 1 2500
590000 145.4 628.0 4.0 0 0 2010 5 1 3200
594700 313.0 2300.0 7.0 2 2 1972 4 0 2150
595000 130.7 1275.0 7.0 3 1 1920 0 3 2950
595000 240.0 800.0 10.0 4 2 1905 5 1 2100
595000 188.0 1205.0 6.0 0 0 2000 3 1 1500
595000 130.0 587.0 4.0 2 0 1950 0 1 4600
595000 132.0 3032.0 4.0 2 2 2000 2 1 3200
595000 174.0 707.0 6.0 2 0 2010 3 1 2300
595000 175.0 990.0 6.0 3 1 1970 5 0 1400
595000 480.0 1164.0 18.0 3 1 1895 4 0 3100
595000 240.0 888.0 11.0 4 1 1911 1 3 2400
595000 452.0 1087.0 14.0 3 2 1989 4 3 2350
595000 337.38 2490.0 11.0 3 1 2002 4 1 2850
595000 380.0 1676.0 8.0 4 2 1970 1 1 3100
595000 190.0 620.0 8.0 2 2 1984 1 3 3850
595000 190.0 620.0 8.0 2 2 1984 1 3 3850
595000 200.0 1150.0 7.0 2 2 1967 4 1 3450
595000 190.0 620.0 8.0 3 2 1984 1 3 3850
597000 287.0 2213.0 7.0 2 0 1996 3 1 1850
598000 231.0 960.0 7.0 3 2 1993 5 1 4850
598000 198.55 3412.0 6.0 2 0 1967 2 1 2650
598000 204.34 711.0 7.0 3 0 1994 4 1 2550
598000 193.0 563.0 8.0 3 2 2001 4 1 3350
599000 200.0 719.0 6.0 2 2 2011 7 1 2550
599000 274.56 1089.0 7.0 3 2 1938 4 1 2550
599000 110.0 844.0 4.0 0 2 1969 2 1 3850
599000 100.0 746.0 4.0 0 2 1967 1 1 4100
599000 165.68 1064.0 6.0 3 1 1961 2 0 2850
599000 174.04 28547.0 5.0 2 0 1994 4 1 2600
599000 302.0 897.0 9.0 2 2 1993 4 1 2200
599000 317.0 738.0 12.0 3 0 1920 2 1 2150
599000 257.45 937.0 8.0 2 2 1960 1 1 2150
599000 189.0 24061.0 7.0 2 0 1930 1 1 2400
599000 189.0 24061.0 7.0 2 0 1930 1 1 2400
599000 166.0 620.0 6.0 2 2 1980 6 1 3350
599000 294.42 434.0 10.0 3 2 2020 7 0 3350
599000 177.0 835.0 8.0 2 2 1970 2 1 2800
599000 111.0 490.0 5.0 2 0 1999 2 1 3600
599000 142.0 622.0 6.0 2 1 1998 5 1 3050
599000 190.0 952.0 8.0 4 2 1959 1 1 1750
599900 190.0 1028.0 6.0 3 2 1969 3 1 4250
600000 140.0 911.0 5.0 2 2 1976 3 1 3650
605000 245.0 657.0 7.0 2 0 2005 5 0 2350
608000 120.0 650.0 3.0 2 2 2019 2 1 4250
610000 225.0 572.0 7.0 0 2 1979 3 1 2150
610000 138.0 689.0 5.0 2 0 2006 5 1 3800
610000 225.0 572.0 7.0 0 2 1979 3 1 2150
610000 225.0 572.0 7.0 0 2 1979 3 1 2150
619000 175.0 774.0 6.0 3 2 1984 4 1 3200
619000 152.35 1513.0 7.0 2 2 1936 0 2 2400
619800 112.0 660.0 4.0 2 2 2000 6 1 3850
620000 110.0 770.0 5.0 1 2 2001 5 1 3450
620000 232.16 1940.0 6.0 2 0 1996 5 1 1200
620000 115.0 350.0 4.0 1 0 2006 6 1 3850
620000 200.0 770.0 10.0 2 2 1972 2 3 3100
620000 142.0 824.0 5.0 2 1 1974 2 1 3100
620000 540.0 1717.0 21.0 3 2 1973 5 1 1900
