id;plz;stadt;strasse;stadtteil;preis;wohnflaeche;grundstueckflaeche;anz_zimmer;kategorie;keller;baujahr;energieeffizienz;zustand;kontextLabel;kontextWert
89559329;26670;UplengenOltmannsfehn;Straße nicht freigegeben;;389000;210.0;2283.0;7.0;einfamilienhaus;1;1976;2;0;1;2050
85387210;49163;Bohmte;Straße nicht freigegeben;Hunteburg;389000;140.0;9620.0;6.0;einfamilienhaus;1;1900;1;3;6;1800
75087864;26607;AurichMiddels;Straße nicht freigegeben;Langefeld;389000;190.0;11664.0;7.0;einfamilienhaus;1;2010;2;3;5;2400
32358550;49565;Bramsche;Straße nicht freigegeben;Schleptrup;389000;120.38;747.0;5.0;einfamilienhaus;1;1978;0;1;6;2300
91918120;31185;SöhldeHoheneggelsen;Straße nicht freigegeben;;390000;260.0;730.0;7.0;mehrfamilienhaus;2;1986;4;1;2;1650
31821829;31061;Alfeld;Straße nicht freigegeben;Leine;390000;310.0;954.0;11.0;mehrfamilienhaus;2;1939;1;1;9;1400
73829368;28870;OttersbergGrasdorf;Straße nicht freigegeben;;390000;183.6;1200.0;7.0;mehrfamilienhaus;1;1988;1;1;2;2500
58672229;49688;Lastrup;Straße nicht freigegeben;Kneheim;390000;165.0;902.0;5.0;einfamilienhaus;1;1997;3;1;1;2000
13949822;26316;Varel;Straße nicht freigegeben;Winkelsheide;390000;167.29;1241.0;6.0;einfamilienhaus;1;1976;3;1;6;2150
28623929;31275;Lehrte;Straße nicht freigegeben;;390000;128.0;749.0;5.5;doppelhaushälfte;2;1928;0;1;11;3100
28678785;27330;Asendorf;Straße nicht freigegeben;;390000;293.12;3693.12;7.0;einfamilienhaus;0;1824;2;1;1;1500
73314637;29439;Lüchow;Straße nicht freigegeben;Wendland;390000;148.0;798.0;4.0;bungalow;0;1997;4;1;0;1450
35377002;37191;KatlenburgLindau;Straße nicht freigegeben;Wachenhausen;390000;377.0;460.0;8.0;einfamilienhaus;1;1780;5;1;1;1650
49915976;38104;Braunschweig;Vor dem Holze 3;Südstadt;390000;116.41;507.0;4.5;einfamilienhaus;2;1938;0;3;11;3250
79941660;49082;OsnabrückSutthausen;Straße nicht freigegeben;;394900;124.26;348.0;5.0;doppelhaushälfte;1;1933;0;0;11;3200
65693351;28832;Achim;Straße nicht freigegeben;Uesen;395000;138.03;620.03;6.0;einfamilienhaus;2;1974;2;1;10;2950
61465938;28832;AchimBaden;Straße nicht freigegeben;;395000;155.0;760.0;7.0;einfamilienhaus;1;1997;6;1;10;2950
63431204;49191;Belm;Straße nicht freigegeben;;395000;120.0;1201.0;6.0;mehrfamilienhaus;2;1958;0;3;6;2300
89167881;27308;Kirchlinteln;Straße nicht freigegeben;Luttum;395000;198.45;1060.0;6.0;bungalow;2;1974;3;1;2;2000
88665676;26605;Aurich;Straße nicht freigegeben;Wallinghausen;395000;150.0;793.0;7.0;einfamilienhaus;2;1983;1;1;5;2400
35152976;26624;SüdbrookmerlandUthwerdum;Straße nicht freigegeben;;395000;155.0;862.0;6.0;einfamilienhaus;0;2022;2;1;5;2000
42584216;49716;Meppen;Straße nicht freigegeben;Bokeloh;395000;190.0;678.0;7.0;bungalow;2;1975;2;1;5;2500
23244760;30900;Wedemark;Straße nicht freigegeben;Bissendorf;395000;83.64;2470.0;4.0;einfamilienhaus;2;1978;8;1;6;3450
78971291;31241;Ilsede;Straße nicht freigegeben;Groß Ilsede;395000;187.0;1151.0;8.0;mehrfamilienhaus;1;1954;0;3;10;1900
93610397;26446;Friedeburg;Straße nicht freigegeben;;395000;185.0;2070.0;7.0;einfamilienhaus;2;1954;5;0;1;1850
56697461;27356;Rotenburg;Buchenweg 8;;395000;118.0;791.0;4.0;einfamilienhaus;1;2010;3;0;5;2800
90567854;28879;Grasberg;Straße nicht freigegeben;;395000;230.0;1044.0;5.0;einfamilienhaus;0;1999;5;1;1;2450
50589998;31228;Peine;Straße nicht freigegeben;Vöhrum;395000;118.0;368.0;4.0;doppelhaushälfte;0;2005;3;0;10;2200
46310408;27308;Kirchlinteln;Straße nicht freigegeben;Luttum;395000;198.75;1060.3;6.0;bungalow;2;1974;3;1;2;2000
61775149;38176;Wendeburg;Straße nicht freigegeben;Neubrück;395000;110.0;1200.0;3.0;bungalow;2;1963;0;1;6;2150
46467063;49824;Laar;Straße nicht freigegeben;Agterhorn;395000;149.95;1172.0;6.0;einfamilienhaus;0;1987;5;1;5;2100
88981853;49838;Handrup;Straße nicht freigegeben;;395000;208.0;3151.0;7.0;einfamilienhaus;1;1935;3;0;1;2150
64422992;21709;Düdenbüttel;Straße nicht freigegeben;;395000;258.54;837.0;7.0;einfamilienhaus;0;1988;2;1;0;2750
40979351;28844;Weyhe;Straße nicht freigegeben;Kirchweyhe;395000;143.33;810.0;4.0;einfamilienhaus;2;1964;2;1;10;3000
73346347;38539;Müden;Straße nicht freigegeben;Aller;395000;156.04;2395.0;4.0;einfamilienhaus;2;1956;0;3;2;1850
67216665;37154;Northeim;Straße nicht freigegeben;;395000;157.85;619.0;5.0;einfamilienhaus;2;1975;2;1;6;1800
70456805;31020;Salzhemmendorf;Straße nicht freigegeben;Benstorf;395000;230.0;2000.0;9.0;einfamilienhaus;2;1966;3;1;1;1400
94523145;26605;Aurich;Straße nicht freigegeben;Wallinghausen;395000;150.0;793.0;7.0;einfamilienhaus;2;1983;1;1;5;2400
29696954;27308;Kirchlinteln;Straße nicht freigegeben;Luttum;395000;198.75;1060.3;6.0;bungalow;2;1974;3;1;2;2000
56183302;29308;Winsen;Straße nicht freigegeben;Aller;395000;130.0;2066.0;4.5;einfamilienhaus;2;2000;6;1;5;2250
93045724;27308;Kirchlinteln;Straße nicht freigegeben;;395000;198.63;1060.18;6.0;bungalow;2;1974;3;1;2;2000
92011001;31246;Ilsede;Straße nicht freigegeben;Adenstedt;395000;204.0;1285.0;7.0;doppelhaushälfte;2;2019;5;1;10;2050
54807481;38678;ClausthalZellerfeld;Daniel-Flach-Straße 8;;395000;320.0;926.0;10.0;einfamilienhaus;2;2001;2;1;9;1200
27746018;26419;Schortens;Straße nicht freigegeben;Sillenstede;395000;144.12;943.0;5.5;einfamilienhaus;0;1993;2;1;9;2050
21761630;28844;Weyhe;Straße nicht freigegeben;Kirchweyhe;395000;143.33;810.0;4.0;einfamilienhaus;2;1964;2;1;10;3000
69203907;38120;BraunschweigTimmerlah;Straße nicht freigegeben;;395000;177.0;515.0;10.0;einfamilienhaus;0;1994;4;1;11;3250
80080611;26209;HattenSandkrug;Straße nicht freigegeben;Sandkrug I;395000;175.0;800.0;5.0;einfamilienhaus;0;2020;4;1;6;2850
81044553;31191;Algermissen;Straße nicht freigegeben;Lühnde;396000;242.11;654.11;10.0;einfamilienhaus;2;1911;3;1;10;2050
50983962;31191;Algermissen;Straße nicht freigegeben;Lühnde;396000;242.16;654.16;10.0;einfamilienhaus;2;1911;3;1;10;2050
65303250;26524;Hage;Straße nicht freigegeben;;397000;235.0;580.0;7.0;einfamilienhaus;1;1979;2;1;8;2100
47919617;49824;Laar;Gramsbergener Strasse 26;;397000;199.0;15950.0;10.0;mehrfamilienhaus;1;1956;0;0;5;2100
99464398;38518;Gifhorn;Straße nicht freigegeben;;397000;140.0;1088.0;8.0;einfamilienhaus;2;1965;0;1;10;2700
45031423;38518;Gifhorn;Straße nicht freigegeben;;397000;140.0;1088.0;8.0;einfamilienhaus;2;1965;0;1;10;2700
17050958;27777;Ganderkesee;Straße nicht freigegeben;Stenum;397000;180.0;867.0;7.0;einfamilienhaus;0;1977;3;1;10;2600
94533794;26553;Dornum;Straße nicht freigegeben;Nesse;397200;182.0;700.0;6.0;bungalow;0;1976;4;0;0;2400
65665486;31582;NienburgWeser;Straße nicht freigegeben;Erichshagen;398000;178.42;666.3;7.0;mehrfamilienhaus;2;1984;4;1;9;2100
81893492;49152;BadEssen;Straße nicht freigegeben;Lintorf;398000;254.0;1483.0;10.0;mehrfamilienhaus;1;1965;0;3;6;2550
41831355;21702;Ahlerstedt;Straße nicht freigegeben;Kakerbeck;398000;160.0;835.0;6.0;einfamilienhaus;2;1982;4;1;1;2600
43799256;31061;Alfeld;Straße nicht freigegeben;Leine;398000;379.0;1128.0;18.0;mehrfamilienhaus;2;1995;4;1;9;1400
94669064;38448;Wolfsburg;Straße nicht freigegeben;Velstove;398000;136.0;1047.0;6.0;einfamilienhaus;2;1999;2;1;10;3100
73996542;27374;Visselhövede;Straße nicht freigegeben;;398000;144.0;956.0;3.0;bungalow;0;1996;6;3;1;1900
84925062;27404;Zeven;Straße nicht freigegeben;;398000;140.0;1007.0;6.0;einfamilienhaus;1;1975;3;1;1;2500
24448525;29683;BadFallingbostel;Straße nicht freigegeben;;398000;188.0;904.0;6.0;einfamilienhaus;2;1981;1;1;6;2050
66378369;29336;Nienhagen;Straße nicht freigegeben;;398000;137.0;1080.0;8.0;einfamilienhaus;2;1959;0;1;10;2650
71887039;27753;Delmenhorst;Straße nicht freigegeben;Deichhorst;398000;140.0;486.0;6.5;einfamilienhaus;2;1938;0;1;10;2650
41416036;29556;Suderburg;Straße nicht freigegeben;Räber;398000;215.86;2560.0;6.0;einfamilienhaus;2;1973;2;1;0;2000
39688457;26316;Varel;Hagenstraße 17;;398000;195.0;712.0;7.0;einfamilienhaus;1;1921;3;1;6;2150
87378828;21680;Stade;Straße nicht freigegeben;;398000;135.0;395.0;4.0;mehrfamilienhaus;2;1931;2;1;9;3050
56748440;31139;Hildesheim;Straße nicht freigegeben;Moritzberg;398000;119.0;731.0;4.0;einfamilienhaus;1;1885;2;0;10;2900
89503283;29223;Celle;Straße nicht freigegeben;Lachtehausen;398000;130.0;733.0;4.0;einfamilienhaus;2;1950;0;1;6;2350
54199859;27432;BremervördeNiederOchtenhausen;Straße nicht freigegeben;;398000;220.0;903.0;8.0;einfamilienhaus;0;2017;4;1;0;200
57653428;21339;Lüneburg;Straße nicht freigegeben;Lüne-Moorfeld;398000;91.0;771.0;3.0;bungalow;2;1977;1;3;10;3950
47467846;31303;Burgdorf;Straße nicht freigegeben;Beinhorn;398000;236.0;1000.0;6.0;einfamilienhaus;2;1966;2;3;6;3150
91196894;27305;BruchhausenVilsen;Vilser Schulstraße 3;;398000;290.0;1100.0;12.0;villa;1;1907;0;3;1;2100
10770189;29640;Schneverdingen;Straße nicht freigegeben;;398000;180.0;1265.0;4.0;bungalow;2;1978;2;1;5;3400
24437409;29556;Suderburg;Straße nicht freigegeben;Räber;398000;215.99;2560.13;6.0;einfamilienhaus;2;1973;2;1;0;2000
40764809;21271;Hanstedt;Straße nicht freigegeben;;398000;146.5;613.0;5.5;einfamilienhaus;2;1995;1;3;2;3500
99561424;26180;Rastede;Straße nicht freigegeben;;398000;136.86;552.0;5.0;einfamilienhaus;0;1994;2;1;6;2700
64679609;31582;NienburgWeser;Straße nicht freigegeben;Erichshagen;398000;178.12;666.0;7.0;mehrfamilienhaus;2;1984;4;1;9;2100
87163695;21640;Nottensdorf;Straße nicht freigegeben;;398000;150.0;1550.0;5.0;einfamilienhaus;1;1994;3;1;5;3050
70113624;21449;Radbruch;Straße nicht freigegeben;;398000;173.72;999.0;6.5;einfamilienhaus;2;1976;1;1;2;3600
19160951;28816;Stuhr;Straße nicht freigegeben;Groß Mackenstedt;398000;149.0;1087.0;4.0;bungalow;2;1969;1;1;11;3000
13477998;48455;BadBentheim;Straße nicht freigegeben;Gildehaus;398000;120.0;580.0;3.0;einfamilienhaus;0;1999;4;1;6;2300
68993689;26904;Börger;Straße nicht freigegeben;;398500;205.51;735.0;6.0;bungalow;0;1998;3;1;1;2300
62016610;26789;Leer;Straße nicht freigegeben;Loga;398500;160.0;859.0;6.0;mehrfamilienhaus;2;1980;5;1;10;2450
18181574;26789;Leer;Straße nicht freigegeben;Loga;398500;160.0;859.0;6.0;mehrfamilienhaus;2;1980;5;1;10;2450
24172559;26789;Leer;Straße nicht freigegeben;Loga;398500;160.0;859.0;6.0;mehrfamilienhaus;2;1980;5;1;10;2450
97784290;49661;Cloppenburg;Straße nicht freigegeben;;399000;190.0;520.0;7.0;mehrfamilienhaus;1;1981;4;0;9;2500
18184258;38112;Braunschweig;Straße nicht freigegeben;Rühme;399000;120.0;800.0;5.0;doppelhaushälfte;2;1935;0;1;11;3250
27271197;26388;WilhelmshavenFedderwardergroden;Straße nicht freigegeben;;399000;220.0;880.0;9.0;mehrfamilienhaus;2;2016;5;0;9;2150
55628767;29229;Celle;Straße nicht freigegeben;Groß Hehlen;399000;170.0;980.0;6.0;einfamilienhaus;1;2009;3;0;6;2350
46890097;27619;Schiffdorf;Straße nicht freigegeben;Wehdel;399000;279.0;4020.0;9.0;mehrfamilienhaus;0;1915;0;1;5;2150
71112887;38468;EhraLessien;Straße nicht freigegeben;;399000;177.35;1003.0;8.0;einfamilienhaus;2;1984;2;1;1;2650
16916397;21614;Buxtehude;Straße nicht freigegeben;;399000;87.7;451.0;4.0;doppelhaushälfte;2;1964;0;1;10;3350
33489482;31848;BadMünderamDeister;Straße nicht freigegeben;;399000;165.54;1301.0;5.0;einfamilienhaus;1;1996;0;3;6;1750
60442066;29614;Soltau;Straße nicht freigegeben;Ahlften;399000;273.0;1595.0;9.0;mehrfamilienhaus;0;1902;3;1;5;2500
77386683;48465;Samern;Straße nicht freigegeben;;399000;144.0;534.0;5.0;einfamilienhaus;0;2007;5;1;2;2100
88535565;29320;Südheide;Straße nicht freigegeben;Beckedorf;399000;180.0;1300.0;7.0;mehrfamilienhaus;1;1997;1;3;0;2250
31400639;27721;Ritterhude;Straße nicht freigegeben;;399000;112.0;700.0;5.0;einfamilienhaus;2;1957;1;1;10;2850
41959324;31840;HessischOldendorf;Straße nicht freigegeben;;399000;645.06;400.06;12.0;mehrfamilienhaus;0;1914;1;1;6;1550
89327550;38542;Leiferde;Straße nicht freigegeben;;399000;187.0;988.0;7.0;einfamilienhaus;1;1960;0;3;2;2450
19817856;27612;LoxstedtBexhövede;Straße nicht freigegeben;;399000;155.0;932.0;5.0;einfamilienhaus;2;1971;4;1;6;1900
37081279;29683;BadFallingbostel;Straße nicht freigegeben;;399000;215.0;798.0;10.0;mehrfamilienhaus;2;1979;4;1;6;2050
90308608;30900;Wedemark;Straße nicht freigegeben;Hellendorf;399000;171.0;798.0;6.0;einfamilienhaus;2;1962;0;3;6;3450
84090598;31698;Lindhorst;Straße nicht freigegeben;;399000;270.0;861.0;10.0;mehrfamilienhaus;2;1956;4;1;10;1500
10895359;29336;Nienhagen;Straße nicht freigegeben;;399000;160.0;1000.0;4.0;einfamilienhaus;2;1976;1;1;10;2650
26255258;26556;Schweindorf;Straße nicht freigegeben;;399000;211.64;878.0;5.0;mehrfamilienhaus;0;2004;4;1;0;2100
70376294;27259;Wehrbleck;Straße nicht freigegeben;;399000;300.0;2800.0;10.0;mehrfamilienhaus;0;1986;4;1;1;1550
61586944;37115;Duderstadt;Straße nicht freigegeben;;399000;138.42;804.0;5.0;einfamilienhaus;2;1979;3;1;5;1500
91310643;37619;Hehlen;Straße nicht freigegeben;;399000;450.0;1200.0;24.0;mehrfamilienhaus;2;1969;2;1;5;1250
55006379;49326;MelleNeuenkirchen;Straße nicht freigegeben;;399000;140.0;742.0;4.0;einfamilienhaus;2;1990;2;1;7;2350
19967671;27283;Verden;Straße nicht freigegeben;AllerEitze;399000;231.0;817.0;7.0;einfamilienhaus;2;1860;0;1;10;2550
36973946;31552;Apelern;Straße nicht freigegeben;;399000;135.0;702.0;4.0;einfamilienhaus;0;1997;3;1;6;2350
29591084;21680;Stade;Straße nicht freigegeben;;399000;126.21;507.0;4.0;einfamilienhaus;2;1954;0;1;9;3050
33405988;21684;Stade;Straße nicht freigegeben;;399000;127.0;477.0;6.0;einfamilienhaus;2;1957;5;0;1;3350
91804074;26197;Großenkneten;Straße nicht freigegeben;Ahlhorn;399000;190.0;746.0;6.0;doppelhaushälfte;0;2006;6;1;2;2850
76926240;27389;Lauenbrück;Straße nicht freigegeben;;399000;142.0;1109.0;5.0;einfamilienhaus;2;1961;3;0;1;2550
37629501;38165;Lehre;Straße nicht freigegeben;;399000;236.05;1078.05;5.0;doppelhaushälfte;0;1884;0;1;6;2500
81553790;31675;Bückeburg;Straße nicht freigegeben;;399000;181.5;651.0;6.0;einfamilienhaus;2;1972;1;3;10;2000
66585142;49179;Ostercappeln;Straße nicht freigegeben;Venne;399000;248.0;998.0;10.0;einfamilienhaus;2;1975;4;1;2;2300
43336781;38458;Velpke;Straße nicht freigegeben;;399000;192.23;809.23;7.0;einfamilienhaus;2;1972;2;3;9;2450
64576202;49201;DissenamTeutoburgerWald;Straße nicht freigegeben;;399000;214.03;548.0;6.0;einfamilienhaus;2;1984;3;1;10;2750
83434383;31832;Springe;Straße nicht freigegeben;;399000;150.0;840.0;8.0;mehrfamilienhaus;1;2009;1;1;6;2200
74757250;26892;Heede;Straße nicht freigegeben;;399000;225.0;5000.0;9.0;einfamilienhaus;1;1964;1;1;1;2100
47977246;21397;Barendorf;Straße nicht freigegeben;;399000;117.0;818.0;4.5;doppelhaushälfte;2;1968;4;1;2;3150
53811809;30826;Garbsen;Straße nicht freigegeben;Frielingen;399000;105.0;576.0;4.0;bungalow;2;1989;2;1;11;3350
17391053;38165;Lehre;Straße nicht freigegeben;;399000;236.14;1078.14;5.0;doppelhaushälfte;0;1884;0;1;6;2500
93392092;26197;Großenkneten;Straße nicht freigegeben;Ahlhorn;399000;191.0;866.0;6.0;doppelhaushälfte;0;2006;6;1;2;2850
78827829;28832;Achim;Straße nicht freigegeben;Badenermoor;399000;110.43;1000.0;4.0;bungalow;0;1974;0;1;10;2950
27304035;27259;Wehrbleck;Straße nicht freigegeben;;399000;300.0;2800.0;10.0;mehrfamilienhaus;0;1986;4;1;1;1550
96870812;26556;Schweindorf;Straße nicht freigegeben;;399000;211.64;878.0;5.0;mehrfamilienhaus;0;2004;4;1;0;2100
58426269;26529;UpgantSchott;Straße nicht freigegeben;;399000;160.0;958.0;5.0;einfamilienhaus;1;1970;2;0;9;2000
21574184;49326;MelleNeuenkirchen;Straße nicht freigegeben;;399000;140.0;742.0;4.0;einfamilienhaus;2;1990;2;1;7;2350
30757224;30938;Burgwedel;Straße nicht freigegeben;;399000;150.0;1044.0;6.0;einfamilienhaus;2;1969;0;3;6;3700
17735979;21255;Tostedt;Am Anger 0;;399000;150.0;631.0;5.0;mehrfamilienhaus;2;1985;5;0;6;3150
79998924;49191;Belm;Straße nicht freigegeben;;399000;159.5;451.0;7.0;einfamilienhaus;2;1960;1;0;6;2300
84582376;38165;Lehre;Straße nicht freigegeben;;399000;236.3;1078.3;5.0;doppelhaushälfte;0;1884;0;1;6;2500
54305365;31698;Lindhorst;Straße nicht freigegeben;;399000;270.0;861.0;10.0;mehrfamilienhaus;2;1956;4;1;10;1500
44904702;27721;Ritterhude;Straße nicht freigegeben;;399000;112.0;700.0;5.0;einfamilienhaus;2;1957;1;1;10;2850
14346440;27243;Dünsen;Straße nicht freigegeben;;399000;191.0;731.0;6.0;einfamilienhaus;2;1975;3;1;2;2150
27819452;38704;Liebenburg;Straße nicht freigegeben;Othfresen;399000;730.0;1700.0;15.0;einfamilienhaus;2;1900;0;1;2;1250
88614525;31319;Sehnde;Straße nicht freigegeben;Haimar;399000;187.0;675.0;9.0;einfamilienhaus;2;1970;2;1;10;3100
65305230;30827;Garbsen;Straße nicht freigegeben;Berenbostel;399000;144.0;1087.0;5.0;einfamilienhaus;2;1951;3;1;11;3350
53199244;27753;Delmenhorst;Straße nicht freigegeben;Dwoberg/Ströhen;399000;124.0;500.0;4.0;einfamilienhaus;0;2008;5;1;10;2650
67757195;26831;Bunde;Straße nicht freigegeben;;399000;270.0;1300.0;8.0;einfamilienhaus;2;1980;4;1;1;1650
11729907;21259;Otter;Straße nicht freigegeben;;399000;190.0;2032.0;7.0;einfamilienhaus;2;1973;4;1;2;3800
99353826;38112;Braunschweig;Straße nicht freigegeben;Rühme;399000;120.0;786.0;5.0;doppelhaushälfte;2;1935;0;1;11;3250
61918797;27753;Delmenhorst;Straße nicht freigegeben;Dwoberg/Ströhen;399000;124.0;500.0;4.0;einfamilienhaus;0;2008;5;1;10;2650
30265244;31698;Lindhorst;Straße nicht freigegeben;;399000;270.0;861.0;10.0;mehrfamilienhaus;2;1956;4;1;10;1500
75432174;37186;Moringen;Straße nicht freigegeben;;399000;165.78;1033.0;6.0;mehrfamilienhaus;2;1978;4;1;2;1500
64150831;27729;Vollersode;Straße nicht freigegeben;;399500;240.0;1139.0;7.0;einfamilienhaus;2;1973;5;1;1;2050
62506120;21717;Fredenbeck;Straße nicht freigegeben;;399500;132.0;395.0;6.0;doppelhaushälfte;2;1984;4;1;1;3050
88463970;27474;Cuxhaven;Straße nicht freigegeben;;399900;150.0;735.0;4.0;einfamilienhaus;2;1962;2;1;5;2550
71966514;38350;Helmstedt;Straße nicht freigegeben;;400000;218.0;995.0;8.0;einfamilienhaus;2;1978;2;1;10;1900
59747234;38442;WolfsburgSülfeld;Straße nicht freigegeben;;400000;100.0;1360.0;4.0;bungalow;2;1982;4;1;10;3100
99796882;31171;Nordstemmen;Straße nicht freigegeben;Burgstemmen;401281;178.0;653.0;3.0;bungalow;0;1967;0;1;10;2100
47074854;31171;Nordstemmen;Straße nicht freigegeben;Burgstemmen;401281;178.0;653.0;3.0;bungalow;0;1967;0;1;10;2100
67381876;31171;Nordstemmen;Straße nicht freigegeben;Burgstemmen;401281;178.0;653.0;3.0;bungalow;0;1967;0;1;10;2100
16547455;26215;Wiefelstede;Straße nicht freigegeben;Metjendorf;403000;187.55;550.0;7.0;mehrfamilienhaus;0;1986;5;1;6;2700
54142046;21271;Asendorf;Straße nicht freigegeben;;408500;90.0;600.0;4.0;doppelhaushälfte;2;1990;3;1;2;3500
72013862;27753;Delmenhorst;Lessingstraße 135;Dwoberg/Ströhen;409000;106.0;955.0;5.0;einfamilienhaus;1;1972;2;1;10;2650
82979199;29308;Winsen;Straße nicht freigegeben;;409000;202.76;1105.0;6.0;einfamilienhaus;2;1978;8;1;5;2250
93758262;21244;BuchholzinderNordheide;Straße nicht freigegeben;Seppensen;410000;108.0;322.0;4.0;doppelhaushälfte;2;1986;5;1;10;4050
42303400;29331;Lachendorf;Straße nicht freigegeben;;410000;175.0;1048.0;6.0;einfamilienhaus;0;1971;3;3;5;2300
66277327;29549;BadBevensen;Straße nicht freigegeben;Medingen;410000;179.0;706.0;7.0;einfamilienhaus;0;1999;6;1;5;2250
39346733;29331;Lachendorf;Straße nicht freigegeben;;410000;175.0;1048.0;6.0;einfamilienhaus;0;1971;3;3;5;2300
78435522;21339;Lüneburg;Straße nicht freigegeben;Kreideberg;410000;136.0;990.0;4.0;bungalow;2;1969;2;1;10;3950
86023052;26215;Wiefelstede;Straße nicht freigegeben;Heidkamp;410000;115.0;782.0;5.0;einfamilienhaus;1;1959;0;1;6;2700
93946134;38239;Salzgitter;Straße nicht freigegeben;Thiede;414500;135.0;612.0;5.0;bungalow;1;1974;2;3;10;2100
90785725;38259;Salzgitter;Straße nicht freigegeben;Groß Mahner;414500;112.0;1450.0;4.0;einfamilienhaus;1;2012;4;1;10;2100
41658272;38173;Veltheim;Straße nicht freigegeben;Ohe;415000;127.0;1912.0;5.0;einfamilienhaus;2;1994;4;1;2;1150
38273445;27478;Cuxhaven;Straße nicht freigegeben;Altenwalde;415000;134.0;859.0;6.0;einfamilienhaus;1;1991;4;0;5;2550
88912037;26446;Friedeburg;Straße nicht freigegeben;Marx;415000;263.56;1000.0;7.0;einfamilienhaus;2;1973;3;1;1;1850
12771726;26892;Dörpen;Straße nicht freigegeben;;415000;179.0;800.0;8.0;einfamilienhaus;0;2004;7;1;1;2100
15208916;31582;NienburgWeser;Straße nicht freigegeben;;415000;177.68;868.0;6.0;einfamilienhaus;2;1962;0;1;9;2100
68874476;29614;Soltau;Straße nicht freigegeben;;415000;137.0;608.0;4.0;einfamilienhaus;0;2009;5;1;5;2500
78977353;49196;BadLaer;Straße nicht freigegeben;Remsede;415000;147.58;856.0;5.0;einfamilienhaus;1;1962;2;1;6;2700
71839207;31171;Nordstemmen;Straße nicht freigegeben;;417000;138.0;569.0;4.0;einfamilienhaus;0;1997;4;1;10;2100
84477352;30459;Hannover;Straße nicht freigegeben;Oberricklingen;418000;195.82;643.0;7.0;doppelhaushälfte;2;1935;2;3;11;3900
68007502;21770;Mittelstenahe;Straße nicht freigegeben;Nordahn;419000;204.0;4524.0;5.0;einfamilienhaus;0;2018;3;1;0;1450
45885194;31848;BadMünderamDeister;Straße nicht freigegeben;Eimbeckhausen;419000;360.0;3158.0;8.0;mehrfamilienhaus;1;1997;1;3;6;1750
88777028;26340;Zetel;Straße nicht freigegeben;Neuenburg;419000;221.7;907.0;7.0;mehrfamilienhaus;1;1977;2;1;5;1650
73514043;27755;Delmenhorst;Straße nicht freigegeben;Düsternort;419000;165000.0;552.0;7.0;einfamilienhaus;1;1959;2;1;10;2650
40958720;38518;Gifhorn;Straße nicht freigegeben;;419000;123.0;400.0;4.0;doppelhaushälfte;0;2005;6;1;10;2700
20667145;26524;Hage;Straße nicht freigegeben;;419000;126.0;612.0;5.0;einfamilienhaus;0;2013;5;1;8;2100
71951023;28816;Stuhr;Straße nicht freigegeben;Moordeich;419000;114.0;318.0;4.0;einfamilienhaus;0;1987;4;1;11;3000
82114485;26529;Marienhafe;Martin-Luther-Str. 12;;419000;130.0;943.0;4.0;bungalow;0;1977;2;0;9;2000
33639413;26871;Papenburg;Straße nicht freigegeben;Aschendorf;419000;211.0;796.0;7.0;einfamilienhaus;0;1996;3;0;9;2300
99128286;31582;NienburgWeser;Straße nicht freigegeben;;419000;186.0;897.0;6.0;einfamilienhaus;2;1936;5;1;9;2100
73750301;21438;Brackel;Straße nicht freigegeben;;419000;97.0;317.0;4.0;doppelhaushälfte;0;2004;4;1;2;3500
70826463;27777;Ganderkesee;Straße nicht freigegeben;;419000;140.0;388.0;4.0;einfamilienhaus;2;1979;4;1;10;2600
95188798;26969;Butjadingen;Jadestr.8;Burhave;419000;157.08;1180.0;8.0;einfamilienhaus;2;1963;1;0;0;2150
13421214;21423;Winsen;Straße nicht freigegeben;Luhe;419000;83.0;332.0;4.0;einfamilienhaus;2;1948;3;1;2;3650
12301128;37154;Northeim;Straße nicht freigegeben;;419000;210.0;810.0;8.0;mehrfamilienhaus;2;1925;1;1;6;1800
11983144;27624;Geestland;Straße nicht freigegeben;Bad Bederkesa;419000;220.0;1233.0;9.0;einfamilienhaus;2;1971;3;1;1;2250
21822660;26639;Wiesmoor;Straße nicht freigegeben;;419000;185.0;19616.0;7.0;mehrfamilienhaus;1;1966;3;1;5;2200
40652544;26639;Wiesmoor;Straße nicht freigegeben;;419000;185.0;19616.0;7.0;mehrfamilienhaus;1;1966;3;1;5;2200
51416132;29585;Jelmstorf;Straße nicht freigegeben;;419000;115.0;1413.0;3.0;einfamilienhaus;2;1986;2;1;1;2200
86730500;49762;Sustrum;Straße nicht freigegeben;Neusustrum;419000;227.0;2598.0;11.0;einfamilienhaus;2;1949;5;1;1;2350
16835301;26135;Oldenburg;Straße nicht freigegeben;Krusenbusch;420000;98.0;997.0;5.0;einfamilienhaus;2;1939;0;3;10;3600
77743877;26135;Oldenburg;Krusenweg 10a;Oldenburg;420000;99.74;270.0;4.0;doppelhaushälfte;0;1999;4;1;10;3600
26390822;26506;Norden;Straße nicht freigegeben;;420000;190.0;760.0;6.0;einfamilienhaus;0;1985;6;1;4;2850
17057999;29476;Gusborn;Straße nicht freigegeben;Klein Gusborn;420000;340.0;14369.0;10.0;einfamilienhaus;2;1933;1;0;0;1700
39266399;38379;Wolsdorf;Straße nicht freigegeben;;420000;137.0;837.0;4.5;einfamilienhaus;2;1994;5;1;1;1750
