wohnflaeche;grundstueckflaeche;zimmer;category;basement;year;efficiency_rating;condition;kontextWert;price1;price2;priceDelta
0.11;0.11;0.0;0;0;0;0;0;0;180000;180000;0
-6.72;53.28;5.0;0;0;9;0;0;50;180000;699000;-519000
-30.7;73.0;0.0;0;-1;9;-3;2;50;180000;429000;-249000
-12.0;278.0;0.0;0;-1;-20;-2;2;0;180000;369000;-189000
-27.0;447.0;0.0;0;0;6;-1;2;0;180000;295000;-115000
4.82;115.0;1.0;0;1;-2;0;0;100;180000;165000;15000
34.82;15.0;2.0;0;-1;-2;1;0;50;180000;210000;-30000
32.82;204.0;0.0;0;0;-16;1;0;0;180000;210000;-30000
5.46;157.0;-3.0;0;1;0;2;-2;-50;180000;127000;53000
10.46;70.0;1.0;1;2;0;2;-2;-100;180000;109000;71000
-19.54;120.0;0.0;0;0;-92;2;-2;-50;180000;145000;35000
-22.5;-8.0;-3.0;0;2;0;-1;0;50;180000;310000;-130000
-22.5;29.0;0.0;1;0;-70;1;-2;-50;180000;134500;45500
36.5;100.0;1.0;1;2;0;2;0;-100;180000;124900;55100
-0.11;-0.11;0.0;0;0;0;0;0;0;180000;180000;0
-0.12;-0.12;0.0;0;0;0;0;0;0;180000;149000;31000
-6.83;53.17;5.0;0;0;9;0;0;50;180000;699000;-519000
-27.14;-168.0;0.0;1;1;2;-2;0;0;182000;269000;-87000
-27.14;-168.0;0.0;1;1;2;-2;0;0;182000;269000;-87000
-0.72;68.0;-1.0;0;0;14;-1;0;-100;182000;299000;-117000
-2.3;-7.0;0.0;0;0;0;-1;1;50;182000;295000;-113000
-10.0;33.0;0.0;0;0;1;-1;0;50;182000;259000;-77000
-18.5;44.0;0.0;0;1;-8;0;0;0;182000;319000;-137000
17.26;-113.0;0.0;1;-1;3;-2;2;0;185000;295000;-110000
0.0;-134.0;-3.0;0;1;0;-1;0;-50;185000;239000;-54000
-13.0;-86.0;-1.5;0;0;-15;0;2;0;185000;320000;-135000
-0.59;56.0;0.0;0;-1;-8;-2;0;0;185000;235000;-50000
2.41;-283.0;1.0;0;-1;-1;1;0;0;185000;210000;-25000
14.41;142.0;2.0;0;-1;-9;0;0;0;185000;249900;-64900
-8.0;-30.0;0.0;0;0;-2;0;0;100;185000;210000;-25000
0.0;-106.0;0.0;0;0;-7;0;-2;100;185000;139000;46000
-7.0;-39.0;-1.0;0;1;-22;-3;0;0;185000;219000;-34000
0.82;314.0;3.0;1;0;-15;0;0;-50;185000;438000;-253000
2.0;175.0;4.0;0;1;-28;-1;0;-100;185000;379000;-194000
2.0;60.0;1.0;1;-1;39;3;1;-100;185000;179000;6000
10.0;-93.0;1.0;0;2;3;1;1;-100;185000;289000;-104000
16.5;128.0;2.0;0;0;24;0;2;0;185000;180000;5000
-71.0;72.0;0.0;0;2;-3;-4;2;0;185000;379000;-194000
-17.2;-8.2;0.0;0;0;-15;1;2;0;185000;549000;-364000
22.0;147.0;4.0;0;0;0;3;3;0;185000;469000;-284000
0.0;-210.0;4.0;0;0;-8;2;2;50;185000;350000;-165000
0.0;0.0;0.0;0;0;0;0;0;0;185000;185000;0
-15.0;-183.0;-1.0;0;0;1;1;-2;0;185000;269000;-84000
-5.0;13.0;-1.0;0;0;25;0;0;50;185000;199000;-14000
0.0;0.0;0.0;0;0;0;0;0;0;185000;185000;0
-15.0;-183.0;-1.0;0;0;1;1;-2;0;185000;269000;-84000
-5.0;13.0;-1.0;0;0;25;0;0;50;185000;199000;-14000
0.0;0.0;0.0;0;0;0;0;0;0;185000;230000;-45000
0.0;0.0;0.0;0;0;0;0;0;0;185000;199900;-14900
-4.24;16.0;0.0;0;0;6;0;0;-50;185000;158000;27000
-27.16;-69.0;1.0;0;2;-2;2;2;-50;189000;295000;-106000
-3.16;1796.0;2.0;0;0;1;-1;2;0;189000;465000;-276000
-7.16;3038.0;2.0;1;0;1;1;2;0;189000;350000;-161000
-5.59;-40.0;-1.0;0;0;-7;-5;0;50;189000;349000;-160000
26.4;10.0;0.0;1;-1;3;-7;0;50;189000;525000;-336000
33.83;-74.17;0.0;1;-1;-11;-3;0;0;189000;199000;-10000
5.0;-155.0;0.0;0;0;-1;-3;0;-50;189000;398000;-209000
15.64;-72.0;0.0;0;0;12;-1;0;50;189000;218000;-29000
34.0;30.0;0.0;0;0;22;0;-2;50;189000;119000;70000
-2.0;-35.0;1.0;0;0;-7;0;2;0;189000;248000;-59000
3.39;-222.26;3.0;0;0;-1;0;2;50;189000;288000;-99000
3.65;-222.0;3.0;0;0;-1;0;2;50;189000;288000;-99000
5.0;83.0;0.0;0;0;4;0;2;0;189000;249000;-60000
-7.0;101.0;-0.5;1;0;-2;-3;2;0;189000;365000;-176000
-7.0;101.0;-0.5;1;0;-2;-3;2;0;189000;365000;-176000
0.0;0.0;0.0;0;0;0;0;0;0;189000;219000;-30000
-3.0;-156.0;0.0;0;-1;-6;3;-2;0;189000;195000;-6000
-13.65;-76.0;-1.0;0;-2;-11;3;0;0;189000;210000;-21000
-6.0;-129.0;1.0;0;0;4;0;2;0;189950;349900;-159950
-23.0;222.0;0.0;1;0;-3;0;0;0;189950;259000;-69050
-1.0;175.0;0.0;1;0;2;-5;2;50;189950;299000;-109050
15.96;-1.0;5.0;0;1;-67;0;0;0;190000;291000;-101000
-19.04;-1.0;3.0;0;0;-85;-1;0;0;190000;259000;-69000
-5.04;152.0;4.0;0;2;10;0;-2;-50;190000;249000;-59000
14.0;-40.0;0.0;1;1;-5;0;0;0;190000;365000;-175000
14.0;-40.0;0.0;1;1;-5;0;0;0;190000;365000;-175000
0.0;5.0;1.0;1;1;-5;0;0;50;190000;290000;-100000
-0.04;-0.04;0.0;0;0;0;0;0;0;190000;190000;0
-1.0;-21.0;0.0;0;1;11;1;2;0;190000;290000;-100000
-10.62;-147.0;-1.0;0;2;-4;-1;0;0;190000;140000;50000
0.0;0.0;0.0;0;0;0;0;0;0;190000;209000;-19000
-5.0;-45.0;-2.0;0;-1;-2;0;0;0;190000;319000;-129000
-5.0;-45.0;-2.0;0;-1;-2;0;0;0;190000;319000;-129000
0.04;0.04;0.0;0;0;0;0;0;0;190000;190000;0
-0.96;-20.96;0.0;0;1;11;1;2;0;190000;290000;-100000
-10.58;-146.96;-1.0;0;2;-4;-1;0;0;190000;140000;50000
-18.0;20.0;-1.0;0;-2;15;1;0;0;194500;350000;-155500
26.0;7.0;-3.0;0;-1;-87;1;0;-50;194500;195000;-500
8.56;70.0;-2.0;0;-2;-77;2;0;-50;194500;229000;-34500
-10.0;55.0;1.0;0;1;10;1;0;-50;195000;169000;26000
-5.0;-99.0;-1.0;0;0;9;1;0;-100;195000;247000;-52000
-38.19;-96.0;1.0;0;0;2;1;0;-50;195000;299900;-104900
6.19;-47.0;-1.0;0;0;1;-1;0;0;195000;250000;-55000
10.0;-81.0;1.0;0;-1;-4;0;0;0;195000;158000;37000
-10.65;80.0;-1.0;0;-1;-5;0;2;0;195000;210000;-15000
-0.34;7465.0;1.0;0;-2;-4;-2;1;-50;195000;239000;-44000
11.11;7263.0;-1.0;0;-2;-9;-3;2;0;195000;259000;-64000
6.0;7625.0;1.0;0;-2;9;0;2;50;195000;199000;-4000
-17.44;63.0;1.0;0;-1;10;1;0;0;195000;229000;-34000
-7.0;94.0;0.0;0;-1;3;0;0;100;195000;215000;-20000
22.0;-112.0;2.0;1;0;3;-2;0;0;195000;349000;-154000
-10.0;-8.0;-1.0;0;0;-8;-1;2;0;195000;182000;13000
19.0;38.0;0.0;0;0;-1;-3;2;0;195000;219000;-24000
-17.0;5.0;0.0;0;-1;-10;0;0;50;195000;285000;-90000
0.0;21.0;-1.0;0;0;-9;2;-1;0;195000;199800;-4800
1.0;95.0;-1.0;0;-1;-5;1;-1;0;195000;175000;20000
-19.0;-11.0;-1.0;0;0;1;1;0;-50;195000;289000;-94000
-31.0;60.0;0.0;0;0;-5;0;2;0;195000;290000;-95000
-30.0;81.0;0.0;0;-1;-16;-1;0;0;195000;190000;5000
-30.04;80.96;0.0;0;-1;-16;-1;0;0;195000;190000;5000
-11.02;62.84;-3.0;1;2;-5;1;2;-100;195000;360000;-165000
3.01;56.0;-4.0;1;0;-66;0;0;50;195000;249000;-54000
44.96;37.96;-1.0;1;0;-85;0;0;0;195000;190000;5000
-16.97;133.03;-2.0;0;0;-7;0;0;50;196000;175000;21000
-46.97;-33.97;0.0;0;1;-6;-2;0;-50;196000;299000;-103000
-36.97;159.03;-1.0;1;0;7;-1;0;0;196000;230000;-34000
-6.0;19.0;-4.0;0;1;10;-1;2;0;196000;387000;-191000
8.36;18.79;-1.0;0;2;7;0;2;-50;196000;235000;-39000
8.57;19.0;-1.0;0;2;7;0;2;-50;196000;249000;-53000
0.0;0.0;0.0;0;0;0;0;0;0;196000;206000;-10000
24.0;148.0;0.0;0;0;0;0;2;-50;196000;350000;-154000
11.0;172.0;1.0;0;1;-6;1;0;50;196000;299000;-103000
-40.0;-63.0;-1.0;0;0;2;-1;0;0;197000;312000;-115000
-6.0;120.0;0.0;0;1;-20;1;1;0;197000;195000;2000
0.0;0.0;0.0;0;1;-22;4;-2;-50;197000;195000;2000
-1.0;2980.0;0.0;0;-1;-120;0;0;0;198000;175000;23000
13.0;158.0;2.0;0;-1;-187;-5;2;100;198000;339000;-141000
-1.0;3444.0;1.0;0;-2;-165;0;2;0;198000;379000;-181000
0.0;0.0;0.0;0;0;0;0;0;0;198000;198000;0
29.0;-136.0;0.0;0;-1;-6;2;0;0;198000;129000;69000
-15.0;-38.0;0.0;1;1;-134;-2;2;0;198000;248000;-50000
-0.2;-0.2;0.0;0;0;0;0;0;0;198000;178000;20000
-9.0;52.0;-1.0;1;-2;-3;0;0;0;198000;245000;-47000
-9.0;52.0;-1.0;1;-2;-3;0;0;0;198000;245000;-47000
-0.29;-0.29;0.0;0;0;0;0;0;0;198000;198000;0
6.45;846.0;1.0;0;-2;0;1;-2;0;198000;172000;26000
-39.99;-42.0;2.0;0;0;-96;-3;0;-50;198000;620000;-422000
-0.14;-0.14;0.0;0;0;0;0;0;0;198000;198000;0
0.09;9179.09;1.0;0;-2;-10;0;0;0;198000;135000;63000
0.09;8337.09;0.0;0;-2;-93;1;0;0;198000;145000;53000
0.14;0.14;0.0;0;0;0;0;0;0;198000;198000;0
0.23;9179.23;1.0;0;-2;-10;0;0;0;198000;135000;63000
0.23;8337.23;0.0;0;-2;-93;1;0;0;198000;145000;53000
0.0;0.0;0.0;0;0;0;0;0;0;198000;198000;0
29.0;-136.0;0.0;0;-1;-6;2;0;0;198000;129000;69000
-15.0;-38.0;0.0;1;1;-134;-2;2;0;198000;248000;-50000
-10.0;-10.0;0.0;0;-2;5;1;-2;-50;198000;299000;-101000
-8.76;-203.0;-0.5;1;-1;-1;0;0;0;198000;339000;-141000
0.0;-22.0;0.0;0;0;-10;-3;0;-100;198000;339000;-141000
0.29;0.29;0.0;0;0;0;0;0;0;198000;198000;0
6.74;846.29;1.0;0;-2;0;1;-2;0;198000;172000;26000
-39.7;-41.71;2.0;0;0;-96;-3;0;-50;198000;620000;-422000
-19.5;24.0;-1.0;0;-1;-7;-1;3;0;199000;449000;-250000
-19.5;24.0;-1.0;0;-1;-7;-1;3;0;199000;399000;-200000
10.0;27.0;2.0;0;0;3;-3;3;0;199000;295000;-96000
8.0;43.0;3.0;1;1;7;-1;2;0;199000;425000;-226000
8.05;-3.0;1.0;0;0;45;1;2;50;199000;239000;-40000
27.0;-104.0;2.0;0;0;22;1;0;0;199000;199000;0
-0.75;-38.0;1.0;1;0;7;0;0;0;199000;250000;-51000
-8.24;-91.0;-1.0;1;1;-1;-1;0;0;199000;245000;-46000
1.0;80.0;-1.0;1;0;11;-1;0;0;199000;219000;-20000
-7.0;-35.0;-0.5;1;0;14;2;0;0;199000;398000;-199000
-2.0;-61.0;2.0;1;0;-8;-1;-2;0;199000;294000;-95000
5.96;125.96;0.0;1;0;14;2;0;0;199000;299000;-100000
10.0;61.0;0.0;0;-1;-4;-3;0;50;199000;298000;-99000
29.83;-4.17;1.0;0;-1;-11;-4;0;50;199000;479000;-280000
-70.0;42.0;0.0;1;-1;-5;0;-2;0;199000;249900;-50900
0.15;0.15;0.0;0;0;0;0;0;0;199000;199000;0
-7.43;84.17;0.0;0;0;14;-4;0;50;199000;525000;-326000
-33.83;74.17;0.0;1;1;11;3;0;0;199000;189000;10000
-20.0;29.0;0.0;0;1;-16;0;2;0;199000;298000;-99000
-11.0;34.0;0.0;0;1;5;-5;2;50;199000;269000;-70000
-11.0;34.0;0.0;0;1;5;-5;2;50;199000;269000;-70000
-0.17;-0.17;0.0;0;0;0;0;0;0;199000;199000;0
43.0;-112.0;0.0;0;-2;-5;2;0;0;199000;169000;30000
43.0;-112.0;0.0;0;-2;-5;2;0;0;199000;199000;0
0.0;0.0;0.0;0;0;0;0;0;0;199000;169000;30000
24.0;62.0;1.0;0;0;-16;-3;0;0;199000;347000;-148000
-43.0;112.0;0.0;0;2;5;-2;0;0;199000;199000;0
26.98;167.98;5.0;1;-1;0;-2;2;0;199000;498000;-299000
2.0;118.0;3.0;0;-1;-49;-1;2;0;199000;325000;-126000
7.0;-18.0;1.0;1;0;-56;-2;3;50;199000;450000;-251000
-61.0;209.0;0.0;0;2;3;0;2;0;199000;368000;-169000
-60.0;59.0;-4.0;1;1;-18;-1;2;0;199000;349000;-150000
-26.0;779.0;-2.0;1;1;1;-1;2;0;199000;295000;-96000
-4.03;41.0;0.0;0;2;16;-2;-2;0;199000;140000;59000
-23.41;-23.0;1.0;0;1;6;-2;-2;0;199000;299000;-100000
-8.41;-77.0;-1.0;0;1;12;-3;0;0;199000;325000;-126000
5.0;-13.0;1.0;0;0;-25;0;0;-50;199000;185000;14000
5.0;-13.0;1.0;0;0;-25;0;0;-50;199000;185000;14000
20.0;-299.0;2.0;0;1;3;0;1;0;199000;239000;-40000
-35.0;-168.0;0.0;0;0;-9;0;2;0;199000;465000;-266000
11.0;247.0;1.0;0;1;0;0;2;-50;199000;245000;-46000
16.0;14.0;1.0;0;2;4;3;0;100;199000;175000;24000
-8.0;-44.0;0.5;0;0;-5;-1;2;-50;199000;339900;-140900
-8.0;37.0;0.0;0;-2;6;-2;2;-50;199000;359000;-160000
-25.0;62.0;0.0;0;0;-7;-4;2;0;199000;369000;-170000
0.0;0.0;0.0;0;0;0;0;0;0;199000;245000;-46000
0.0;0.0;0.0;0;0;0;0;0;0;199000;245000;-46000
1.81;134.0;0.0;0;-1;0;1;0;0;199000;299900;-100900
-7.0;-5.0;-1.0;0;-2;1;-2;0;-50;199000;235000;-36000
5.26;82.0;1.0;1;-2;1;-2;0;-50;199000;295000;-96000
-27.0;-130.0;0.0;0;0;-7;-4;0;0;199000;299000;-100000
7.7;11.0;0.0;0;0;-5;-1;0;0;199000;295000;-96000
0.0;51.0;0.0;0;0;-4;-1;-1;0;199000;259000;-60000
3.0;31.0;1.0;0;-1;-7;1;-3;0;199000;285000;-86000
9.0;126.0;-1.0;0;-1;-21;1;2;0;199000;260000;-61000
-13.0;168.0;0.0;0;0;-2;1;2;-100;199000;269000;-70000
3.0;-128.0;1.0;0;-1;-44;1;0;0;199000;340000;-141000
-13.76;29.0;0.0;0;-1;11;-2;2;100;199000;310000;-111000
-19.0;147.0;1.0;1;1;-15;-2;2;0;199000;425000;-226000
-27.0;104.0;-2.0;0;0;-22;-1;0;0;199000;199000;0
-0.15;-0.15;0.0;0;0;0;0;0;0;199000;199000;0
-7.58;84.02;0.0;0;0;14;-4;0;50;199000;525000;-326000
-33.98;74.02;0.0;1;1;11;3;0;0;199000;189000;10000
0.0;0.0;0.0;0;0;0;0;0;0;199000;225000;-26000
-3.0;-117.0;0.0;0;0;-20;-1;0;0;199000;315000;-116000
-9.6;146.0;0.0;0;-1;-67;0;0;0;199000;350000;-151000
0.0;0.0;0.0;0;0;0;0;0;0;199000;229500;-30500
0.0;0.0;0.0;0;0;0;0;0;0;199000;229500;-30500
-1.65;-9.0;0.0;0;-1;-43;1;0;0;199000;325000;-126000
-6.0;2863.0;1.0;0;0;-3;0;0;0;199000;199800;-800
-5.0;2937.0;1.0;0;-1;1;-1;0;0;199000;175000;24000
-35.0;125.0;2.0;0;0;7;0;1;100;199000;389000;-190000
-22.95;19.0;-1.0;0;1;-5;-2;2;0;199000;395000;-196000
7.0;192.0;0.0;0;-1;-3;3;2;0;199000;239000;-40000
-4.0;-51.0;0.0;0;0;-24;3;2;0;199000;245000;-46000
-5.0;94.0;1.0;0;0;-4;2;0;0;199000;249000;-50000
2.0;83.0;0.0;0;0;-6;0;2;50;199000;297500;-98500
-8.0;13.0;0.0;1;1;-3;3;0;50;199000;320000;-121000
0.0;0.0;0.0;0;0;0;0;0;0;199000;249000;-50000
-10.0;-22.0;1.0;1;0;-30;0;2;0;199000;275000;-76000
-37.0;-69.0;0.0;1;0;-10;-4;2;0;199000;380000;-181000
-10.0;665.0;-1.0;0;0;-21;3;-2;-50;199000;174900;24100
-15.0;-120.0;-1.0;0;-1;-31;0;1;-250;199000;229500;-30500
-2.0;-37.0;-1.0;0;-1;-60;-1;0;-400;199000;415000;-216000
0.17;0.17;0.0;0;0;0;0;0;0;199000;199000;0
43.17;-111.83;0.0;0;-2;-5;2;0;0;199000;169000;30000
43.17;-111.83;0.0;0;-2;-5;2;0;0;199000;199000;0
0.0;0.0;0.0;0;0;0;0;0;0;199000;234500;-35500
-59.0;207.0;1.0;0;-1;6;2;1;0;199000;249000;-50000
-288.0;132.0;-8.0;0;-1;0;0;2;0;199000;490000;-291000
1.0;74.0;0.0;0;-1;4;-1;0;0;199800;175000;24800
-14.0;-116.0;0.0;0;0;0;-1;0;0;199800;259000;-59200
-10.0;94.0;0.0;0;1;-8;0;0;0;199800;319000;-119200
0.0;0.0;0.0;0;0;0;0;0;0;199900;230000;-30100
0.0;0.0;0.0;0;0;0;0;0;0;199900;185000;14900
-4.24;16.0;0.0;0;0;6;0;0;-50;199900;158000;41900
2.6;-5.0;-1.0;0;0;-8;3;-2;-50;199900;119000;80900
8.6;-28.0;0.0;0;0;-68;3;-2;0;199900;254000;-54100
8.6;-28.0;0.0;0;0;-68;3;-2;0;199900;269000;-69100
-19.84;-269.0;2.0;1;1;-6;2;0;0;200000;295000;-95000
18.16;32.0;7.0;0;0;53;4;0;-100;200000;350000;-150000
62.44;-70.0;5.0;1;0;28;4;-2;0;200000;172000;28000
-100.1;8.0;-2.5;0;0;0;-2;2;-50;200000;535000;-335000
-15.1;237.0;-0.5;1;0;-14;-4;2;100;200000;400000;-200000
-5.1;-16.0;0.0;0;0;6;-3;2;-300;200000;429000;-229000
-10.0;41.0;0.0;1;1;-10;-2;3;0;205500;595000;-389500
-15.0;-19.0;1.0;0;1;-21;0;2;0;205500;549000;-343500
-5.0;131.0;1.0;0;1;-10;0;2;-50;205500;299000;-93500
0.0;0.0;0.0;0;0;0;0;0;0;206000;196000;10000
24.0;148.0;0.0;0;0;0;0;2;-50;206000;350000;-144000
11.0;172.0;1.0;0;1;-6;1;0;50;206000;299000;-93000
-20.0;995.0;0.0;0;0;-2;2;0;0;209000;299000;-90000
-8.2;-234.0;2.0;0;0;-15;-1;3;100;209000;970000;-761000
-34.0;-300.0;2.0;1;-1;-10;1;2;0;209000;260000;-51000
0.0;0.0;0.0;0;0;0;0;0;0;209000;190000;19000
-5.0;-45.0;-2.0;0;-1;-2;0;0;0;209000;319000;-110000
-5.0;-45.0;-2.0;0;-1;-2;0;0;0;209000;319000;-110000
-2.25;-178.05;0.0;1;0;0;-3;0;50;209000;310000;-101000
-2.35;-178.15;0.0;1;0;0;-3;0;50;209000;310000;-101000
-2.41;-178.21;0.0;1;0;0;-3;0;50;209000;290000;-81000
16.48;-100.0;1.0;0;-1;6;0;2;-50;209000;199000;10000
-6.93;-123.0;2.0;0;0;12;-2;0;-50;209000;299000;-90000
12.45;-59.0;1.0;0;1;22;-2;0;-50;209000;140000;69000
4.51;-38.0;2.0;0;0;0;2;2;50;210000;225000;-15000
-8.43;95.0;4.0;0;2;-17;2;2;0;210000;249000;-39000
-8.43;95.0;4.0;0;2;-17;2;2;0;210000;249000;-39000
8.0;-76.0;0.0;0;0;-5;0;-2;0;210000;139000;71000
8.0;30.0;0.0;0;0;2;0;0;-100;210000;185000;25000
1.0;-13.0;0.0;0;1;-53;-3;0;0;210000;198000;12000
-8.62;19.0;2.0;0;2;0;-2;-2;50;210000;140000;70000
-4.59;-22.0;2.0;0;0;-16;0;0;50;210000;199000;11000
-13.0;-99.0;1.0;0;1;-4;-3;0;50;210000;325000;-115000
15.0;11.0;2.0;0;1;-8;0;2;0;210000;239000;-29000
15.0;11.0;2.0;0;1;-8;0;2;0;210000;239000;-29000
12.0;49.0;1.0;0;0;-1;-1;2;-50;210000;325000;-115000
-30.0;-134.0;-1.0;0;1;-4;1;0;0;210000;229000;-19000
-38.0;-9.0;0.0;0;1;-23;0;2;0;210000;295000;-85000
-42.0;-1440.0;-1.0;0;0;-7;0;2;0;210000;279000;-69000
0.0;4552.0;0.0;0;1;5;-3;0;0;210000;295000;-85000
20.0;4420.0;0.0;0;1;-5;0;0;0;210000;219000;-9000
20.0;4467.0;0.0;0;1;2;0;-1;0;210000;249000;-39000
-16.0;42.0;1.0;0;0;-6;-2;-2;0;210000;209000;1000
-16.0;42.0;1.0;0;0;-6;-2;-2;0;210000;190000;20000
6.0;-58.0;0.0;0;-1;-13;0;0;-50;210000;380000;-170000
10.65;-80.0;1.0;0;1;5;0;-2;0;210000;195000;15000
16.84;-127.0;0.0;0;1;6;-1;-2;0;210000;250000;-40000
10.65;-92.0;0.0;0;1;-12;0;0;50;210000;289000;-79000
-4.0;89.0;-1.0;0;1;-10;-2;2;50;210000;249000;-39000
-4.0;89.0;-1.0;0;1;-10;-2;2;50;210000;249000;-39000
-30.0;100.0;-1.0;0;2;0;-1;0;50;210000;165000;45000
7.0;-94.0;0.0;0;1;-3;0;0;-100;215000;195000;20000
-10.44;-31.0;1.0;0;0;7;1;0;-100;215000;229000;-14000
13.0;17.0;2.0;1;0;-10;-6;0;-50;215000;299000;-84000
-3.2;60.0;1.0;1;0;-5;0;0;50;215000;349900;-134900
-31.2;6.0;-2.0;0;0;5;0;0;-50;215000;349000;-134000
-31.2;6.0;-2.0;0;0;5;0;0;-50;215000;349000;-134000
7.78;-145.0;-4.0;1;1;4;0;0;-150;215000;398000;-183000
27.78;135.0;-5.0;0;0;-23;-1;2;-50;215000;380000;-165000
102.29;-45.0;0.0;0;0;-27;-1;2;0;215000;225000;-10000
0.0;0.0;0.0;0;0;0;0;0;0;215000;235000;-20000
10.0;2962.0;0.0;0;-2;-8;0;0;0;215000;398000;-183000
0.0;2634.0;0.0;0;-2;-8;-1;0;-50;215000;279000;-64000
0.0;0.0;0.0;0;0;0;0;0;0;215000;249000;-34000
3.0;-109.0;0.0;0;-1;-7;-4;0;0;215000;309000;-94000
3.0;-109.0;0.0;0;-1;-7;-4;0;0;215000;309000;-94000
0.0;16.0;0.0;0;0;0;0;0;0;217000;217000;0
14.0;-317.0;1.0;1;0;-10;0;0;-50;217000;449000;-232000
-19.0;-142.0;-1.0;0;0;-8;-1;-2;-150;217000;295000;-78000
0.0;-16.0;0.0;0;0;0;0;0;0;217000;217000;0
14.0;-333.0;1.0;1;0;-10;0;0;-50;217000;449000;-232000
-30.0;80.0;1.0;0;2;56;0;0;-50;217000;325000;-108000
18.36;102.0;0.0;0;0;10;1;-2;0;218000;119000;99000
-5.64;-127.0;0.0;0;-1;10;1;0;50;218000;149900;68100
-15.64;72.0;0.0;0;0;-12;1;0;-50;218000;189000;29000
5.88;-107.0;1.0;0;0;-4;0;0;-50;218000;350000;-132000
5.6;-109.0;0.0;0;0;-7;0;2;50;218000;289000;-71000
-2.12;-59.0;1.0;0;-1;-11;-1;3;50;218000;428000;-210000
-1.75;-118.0;2.0;0;0;-4;1;0;0;219000;250000;-31000
-1.0;-80.0;1.0;1;0;-11;1;0;0;219000;199000;20000
-6.0;13.0;1.0;0;1;-12;0;0;50;219000;269000;-50000
-11.18;-101.0;-2.0;0;1;-83;-3;0;0;219000;438000;-219000
-66.0;179.0;-6.0;0;1;3;1;0;0;219000;219000;0
29.54;364.0;-2.0;1;0;5;-1;0;0;219000;180000;39000
52.0;35.0;2.0;0;1;20;0;0;0;219000;459000;-240000
52.0;35.0;2.0;0;1;20;0;0;0;219000;459000;-240000
-22.31;-42.0;-1.0;1;0;-35;1;0;-50;219000;475000;-256000
-7.0;-105.0;0.0;0;0;18;5;0;-50;219000;489000;-270000
-22.0;148.0;-3.0;0;0;9;3;0;0;219000;299000;-80000
-5.0;287.0;0.0;0;0;-21;3;0;0;219000;288000;-69000
-14.0;-210.0;2.0;0;-1;-8;0;0;50;219000;346000;-127000
66.0;-179.0;6.0;0;-1;-3;-1;0;0;219000;219000;0
21.0;-107.0;1.0;0;-1;-93;-5;1;-50;219000;349000;-130000
0.0;0.0;0.0;0;0;0;0;0;0;219000;219000;0
-40.19;13.0;0.0;0;0;7;0;0;0;219000;960000;-741000
19.17;-74.0;0.0;0;-1;18;0;0;0;219000;345000;-126000
0.0;47.0;0.0;0;0;7;0;-1;0;219000;249000;-30000
-3.0;-26.0;-1.0;0;0;-5;-1;-1;0;219000;269000;-50000
0.0;-6.0;-1.0;0;0;0;-1;-3;50;219000;245000;-26000
0.0;0.0;0.0;0;0;0;0;0;0;219000;189000;30000
-3.0;-156.0;0.0;0;-1;-6;3;-2;0;219000;195000;24000
-13.65;-76.0;-1.0;0;-2;-11;3;0;0;219000;210000;9000
-19.0;-38.0;0.0;0;0;1;3;-2;0;219000;195000;24000
-29.0;-46.0;-1.0;0;0;-7;2;0;0;219000;182000;37000
-25.0;82.0;0.0;0;0;3;0;1;50;219000;195000;24000
-11.0;10.0;1.0;1;0;24;-1;2;-50;219000;384500;-165500
23.0;2052.0;0.0;0;1;-2;0;2;0;219000;250000;-31000
9.0;255.0;0.0;0;1;39;0;2;50;219000;239000;-20000
6.0;-70.0;1.0;0;-2;-101;-2;0;100;219000;350000;-131000
-14.0;-407.0;0.0;0;0;-126;0;0;0;219000;449000;-230000
-14.0;-407.0;0.0;0;0;-126;0;0;0;219000;439000;-220000
-43.42;51.0;1.0;0;1;6;-4;0;0;219000;349000;-130000
-11.59;405.0;0.0;0;0;-8;0;0;0;219000;299000;-80000
-16.83;142.76;0.0;0;-1;24;-3;0;0;219000;289000;-70000
0.0;0.0;0.0;0;0;0;0;0;0;219000;219000;0
-40.19;13.0;0.0;0;0;7;0;0;0;219000;960000;-741000
19.17;-74.0;0.0;0;-1;18;0;0;0;219000;345000;-126000
25.0;26.0;0.0;0;-1;-6;1;2;0;219000;235000;-16000
10.0;-15.0;-1.0;1;0;2;-1;2;-50;219000;250000;-31000
14.0;-24.0;1.0;1;-1;-5;1;0;-50;219000;140000;79000
0.0;-37.0;-2.0;0;-1;2;0;2;50;220000;290000;-70000
0.96;-16.04;-2.0;0;-2;-9;-1;0;50;220000;190000;30000
1.0;-16.0;-2.0;0;-2;-9;-1;0;50;220000;190000;30000
-6.0;83.0;1.0;0;1;-3;1;0;50;220000;245000;-25000
-6.0;83.0;1.0;0;1;-3;1;0;50;220000;245000;-25000
-6.0;83.0;1.0;0;1;-3;1;0;50;220000;199000;21000
-46.0;-97.0;-2.0;0;0;151;-1;-1;0;220000;219000;1000
-5.16;-260.0;0.0;1;-1;31;-1;-1;100;220000;299000;-79000
-25.0;-390.0;-1.0;1;0;22;-3;-1;0;220000;269000;-49000
-16.0;-6.0;1.0;0;1;14;0;0;0;220000;289000;-69000
-10.0;150.0;2.0;0;1;-15;0;2;0;220000;249000;-29000
-19.0;-17.0;0.0;0;1;-32;-2;2;0;220000;299500;-79500
